District Code,District,School,School Code,School Type,Title I Status,Level,Latitude,Longitude
354,Ludlow Independent,Ludlow High School,354020,A1,Title I Eligible - No Program,MS,39.091493,-84.553184
354,Ludlow Independent,Ludlow High School,354020,A1,Title 1 Eligible - No Program,HS,39.091493,-84.553184
361,Lyon County,Lyon County Elementary School,361020,A1,Title 1 Eligible - Schoolwide School,ES,37.094627,-88.079576
361,Lyon County,Lyon County Middle School,361023,A1,Title 1 Eligible - Schoolwide School,MS,37.095175,-88.078975
361,Lyon County,Lyon County High School,361070,A1,Title 1 Eligible - No Program,HS,37.094232,-88.080677
365,Madison County,Mayfield Elementary School,365005,,,ES,,
365,Madison County,Shannon Johnson Elementary School,365007,A1,Title 1 Eligible - Schoolwide School,ES,37.591536,-84.288046
365,Madison County,Boonesborough Elementary,365008,A1,Title 1 Eligible - Schoolwide School,ES,37.852798,-84.316276
365,Madison County,Clark Moores Middle School,365010,A1,Title 1 Eligible - Schoolwide School,MS,37.729084,-84.271245
365,Madison County,Daniel Boone Elementary School,365015,A1,Title 1 Eligible - Schoolwide School,ES,37.757828,-84.291477
365,Madison County,Glenn R Marshall Elementary School,365018,A1,Title 1 Eligible - Schoolwide School,ES,37.774292,-84.293346
365,Madison County,Madison Middle School,365020,A1,Title 1 Eligible - Schoolwide School,MS,37.745254,-84.296051
365,Madison County,B. Michael Caudill Middle School,365021,A1,Title 1 Eligible - Schoolwide School,MS,37.774074,-84.29161
365,Madison County,Kingston Elementary School,365030,A1,Title 1 Eligible - Schoolwide School,ES,37.64866,-84.237222
365,Madison County,Madison County Virtual Academy,365035,A5,Not a Title 1 School,MS,37.739198,-84.266115
365,Madison County,Kirksville Elementary School,365040,A1,Title 1 Eligible - Schoolwide School,ES,37.685084,-84.337711
365,Madison County,Kit Carson Elementary School,365045,A1,Title 1 Eligible - Schoolwide School,ES,37.755243,-84.313173
365,Madison County,Madison Central High School,365050,A1,Title 1 Eligible - No Program,HS,37.755711,-84.290903
365,Madison County,Bellevue Transitional School,365065,A5,Not a Title 1 School,HS,37.756583,-84.299306
365,Madison County,Silver Creek Elementary School,365100,A1,Title 1 Eligible - Schoolwide School,ES,37.590323,-84.267091
365,Madison County,Madison Kindergarten Academy,365110,A1,Title 1 Eligible - Schoolwide School,ES,37.73782979,-84.28544831
365,Madison County,Waco Elementary School,365120,A1,Title 1 Eligible - Schoolwide School,ES,37.741502,-84.134112
365,Madison County,White Hall Elementary School,365130,A1,Title 1 Eligible - Schoolwide School,ES,37.77758542,-84.32147018
365,Madison County,Foley Middle School,365140,A1,Title 1 Eligible - Schoolwide School,MS,37.587026,-84.28842
365,Madison County,Farristown Middle School,365145,A1,Title 1 Eligible - Schoolwide School,MS,37.61627161,-84.29930951
365,Madison County,Madison Southern High School,365150,A1,Title 1 Eligible - No Program,HS,37.586983,-84.287726
365,Madison County,Madison County Day Treatment,365160,A6,Not a Title 1 School,HS,37.756583,-84.299306
365,Madison County,Model Laboratory Elementary School,365450,A1,Not a Title I School,ES,37.73836432,-84.30418086
365,Madison County,Model Laboratory Middle School,365455,A1,Not a Title I School,MS,37.73836432,-84.30418086
365,Madison County,Model Laboratory High School,365460,A1,Not a Title I School,HS,37.73836432,-84.30418086
371,Magoffin County,North Magoffin Elementary,371172,A1,Title 1 Eligible - Schoolwide School,ES,37.753393,-83.094691
371,Magoffin County,South Magoffin Elementary,371173,A1,Title 1 Eligible - Schoolwide School,ES,37.652883,-83.008344
371,Magoffin County,Herald Whitaker Middle School,371175,A1,Title 1 Eligible - Schoolwide School,MS,37.738437,-83.072445
371,Magoffin County,Salyersville Grade School,371360,A1,Title 1 Eligible - Schoolwide School,ES,37.737099,-83.073094
371,Magoffin County,Magoffin County High School,371370,A1,Title 1 Eligible - No Program,HS,37.734752,-83.032036
375,Marion County,Calvary Elementary School,375020,A1,Title 1 Eligible - Schoolwide School,ES,37.514922,-85.267913
375,Marion County,Hugh C. Spalding Academy,375030,A5,Not a Title 1 School,HS,37.577776,-85.227562
375,Marion County,Glasscock Elementary School,375040,A1,Title 1 Eligible - Schoolwide School,ES,37.578592,-85.222479
375,Marion County,Marion County Knight Academy,375085,A1,Title 1 Eligible - No Program,MS,37.577932,-85.234856
375,Marion County,Marion County Knight Academy,375085,A1,Title I Eligible - No Program,HS,37.577932,-85.234856
375,Marion County,Saint Charles Middle School,375090,,,MS,,
375,Marion County,Marion County Middle School,375095,A1,Title 1 Eligible - Schoolwide School,MS,37.587906,-85.345196
375,Marion County,West Marion Elementary School,375100,A1,Title 1 Eligible - Schoolwide School,ES,37.624399,-85.374435
375,Marion County,Lebanon Elementary School,375210,A1,Title 1 Eligible - Schoolwide School,ES,37.566367,-85.258485
375,Marion County,Lebanon Middle School,375220,,,MS,,
375,Marion County,Marion County High School,375515,A1,Title 1 Eligible - No Program,HS,37.578643,-85.225118
381,Marshall County,Purchase Youth Village,381005,A6,Not a Title 1 School,HS,36.867266,-88.366616
381,Marshall County,Central Elementary School,381010,A1,Title 1 Eligible - Schoolwide School,ES,36.927389,-88.339129
381,Marshall County,Benton Elementary School,381011,A1,Title 1 Eligible - Schoolwide School,ES,36.858832,-88.352837
381,Marshall County,Benton Middle School,381015,,,MS,,
381,Marshall County,MC Academy,381025,A5,Not a Title 1 School,HS,36.915267,-88.338067
381,Marshall County,Calvert City Elementary School,381040,A1,Title 1 Eligible - Schoolwide School,ES,37.026094,-88.344441
381,Marshall County,Jonathan Elementary School,381085,A1,Title 1 Eligible - Schoolwide School,ES,36.846404,-88.221085
381,Marshall County,Marshall County High School,381088,A1,Title 1 Eligible - No Program,HS,36.913199,-88.333053
381,Marshall County,North Marshall Middle School,381090,A1,Title 1 Eligible - Schoolwide School,MS,36.959102,-88.36299
381,Marshall County,Sharpe Elementary School,381100,A1,Title 1 Eligible - Schoolwide School,ES,36.973981,-88.467405
381,Marshall County,South Marshall Elementary School,381105,A1,Title 1 Eligible - Schoolwide School,ES,36.795423,-88.332987
381,Marshall County,South Marshall Middle School,381110,,,MS,,
381,Marshall County,South Marshall Middle,381111,A1,Title 1 Eligible - Schoolwide School,MS,36.797461,-88.330816
381,Marshall County,Marshall County Technical Center,381904,A2,Not a Title 1 School,HS,36.912372,-88.330681
385,Martin County,Eden Elementary School,385051,A1,Title 1 Eligible - Schoolwide School,ES,37.902737,-82.573198
385,Martin County,Inez Elementary School,385120,A1,Title 1 Eligible - Schoolwide School,ES,37.853633,-82.518396
385,Martin County,Inez Middle School,385125,,,MS,,
385,Martin County,Martin County High School,385250,A1,Title 1 Eligible - Schoolwide School,HS,37.860477,-82.533603
385,Martin County,Warfield Elementary School,385300,A1,Title 1 Eligible - Schoolwide School,ES,37.867134,-82.409582
385,Martin County,Warfield Middle School,385320,,,MS,,
385,Martin County,Martin County Middle School,385330,A1,Title 1 Eligible - Schoolwide School,MS,37.844875,-82.426194
391,Mason County,Mason County Intermediate School,391011,A1,Title 1 Eligible - Schoolwide School,ES,38.621235,-83.813449
391,Mason County,Mason County High School,391030,A1,Title 1 Eligible - Schoolwide School,HS,38.635098,-83.78956
391,Mason County,Mason County Middle School,391050,A1,Title 1 Eligible - Schoolwide School,MS,38.632639,-83.788774
391,Mason County,Charles Straub Elementary School,391080,A1,Title 1 Eligible - Schoolwide School,ES,38.633192,-83.784736
392,Mayfield Independent,Mayfield Elementary School,392031,A1,Title 1 Eligible - Schoolwide School,ES,36.73490728,-88.62234041
392,Mayfield Independent,Mayfield High School,392060,A1,Title 1 Eligible - Schoolwide School,HS,36.73036,-88.628247
392,Mayfield Independent,Mayfield Middle School,392065,A1,Title 1 Eligible - Schoolwide School,MS,36.733515,-88.63583
395,McCracken County,Concord Elementary School,395010,A1,Title 1 Eligible - Schoolwide School,ES,37.072603,-88.695226
395,McCracken County,McCracken Open Campus School,395012,A5,Not a Title 1 School,HS,37.06017,-88.633618
395,McCracken County,McCracken Regional School,395013,A6,Not a Title 1 School,HS,37.089935,-88.671502
395,McCracken County,McCracken County High School,395015,A1,Title 1 Eligible - Schoolwide School,HS,37.067471,-88.734907
395,McCracken County,Farley Elementary School,395025,,,ES,,
395,McCracken County,Reidland Intermediate School,395030,A1,Title 1 Eligible - Schoolwide School,ES,37.017636,-88.533939
395,McCracken County,Heath High School,395050,,,HS,,
395,McCracken County,Heath Middle School,395055,A1,Title 1 Eligible - Schoolwide School,MS,37.078701,-88.793248
395,McCracken County,Hendron Lone Oak Elementary School,395065,A1,Title 1 Eligible - Schoolwide School,ES,37.04089,-88.649324
395,McCracken County,Lone Oak High School,395070,,,HS,,
395,McCracken County,Lone Oak Intermediate School,395075,A1,Title 1 Eligible - Schoolwide School,ES,37.03856,-88.667424
395,McCracken County,Lone Oak Elementary School,395080,A1,Title 1 Eligible - Schoolwide School,ES,37.039585,-88.666271
395,McCracken County,Lone Oak Middle School,395085,A1,Title 1 Eligible - Schoolwide School,MS,37.03852,-88.667457
395,McCracken County,Reidland Elementary School,395100,A1,Title 1 Eligible - Schoolwide School,ES,37.011768,-88.532697
395,McCracken County,Reidland High School,395110,,,HS,,
395,McCracken County,Reidland Middle School,395115,A1,Title 1 Eligible - Schoolwide School,MS,37.017669,-88.533942
395,McCracken County,Heath Elementary School,395120,A1,Title 1 Eligible - Schoolwide School,ES,37.080059,-88.795494
401,McCreary County,McCreary Central High School,401010,A1,Title 1 Eligible - No Program,HS,36.70948,-84.465712
401,McCreary County,McCreary County Middle School,401014,A1,Title 1 Eligible - Schoolwide School,MS,36.706437,-84.463896
401,McCreary County,Pine Knot Intermediate School,401015,,,ES,,
401,McCreary County,Pine Knot Primary School,401016,,,ES,,
401,McCreary County,Pine Knot Elementary School,401020,A1,Title 1 Eligible - Schoolwide School,ES,36.663511,-84.438033
401,McCreary County,Whitley City Elementary School,401330,A1,Title 1 Eligible - Schoolwide School,ES,36.762601,-84.47786
405,McLean County,Calhoun Elementary School,405020,A1,Title 1 Eligible - Schoolwide School,ES,37.543161,-87.260107
405,McLean County,Livermore Elementary School,405050,A1,Title 1 Eligible - Schoolwide School,ES,37.494128,-87.13604
405,McLean County,McLean County High School,405065,A1,Title 1 Eligible - No Program,HS,37.548587,-87.232859
405,McLean County,Marie Gatton Phillips Elementary,405070,A1,Title 1 Eligible - Schoolwide School,ES,37.411311,-87.263531
405,McLean County,McLean County Middle School,405075,A1,Title 1 Eligible - No Program,MS,37.549036,-87.230668
405,McLean County,McLean County Alternative Center,405100,A5,Not a Title 1 School,HS,37.543402,-87.260789
411,Meade County,Battletown Elementary School,411010,,,ES,,
411,Meade County,David T. Wilson Elementary,411011,A1,Title 1 Eligible - Schoolwide School,ES,37.984905,-86.161512
411,Meade County,Brandenburg High School,411012,A5,Not a Title 1 School,HS,37.994057,-86.17266
411,Meade County,James R. Allen High School,411013,A5,Not a Title 1 School,HS,37.995387,-86.172995
411,Meade County,Stuart Pepper Middle School,411015,A1,Title 1 Eligible - No Program,MS,37.984828,-86.165161
411,Meade County,Flaherty Primary School,411030,A1,Title 1 Eligible - Schoolwide School,ES,37.846977,-86.076456
411,Meade County,Ekron Elementary School,411040,A1,Title 1 Eligible - Schoolwide School,ES,37.928772,-86.176985
411,Meade County,Flaherty Elementary School,411050,A1,Title 1 Eligible - Schoolwide School,ES,37.847919,-86.078023
411,Meade County,Barry Hahn Primary School,411060,A1,Title 1 Eligible - Schoolwide School,ES,37.984191,-86.158633
411,Meade County,Meade County High School,411070,A1,Title 1 Eligible - No Program,HS,37.994057,-86.17266
411,Meade County,Muldraugh Elementary School,411080,,,ES,,
411,Meade County,Payneville Elementary School,411090,A1,Title 1 Eligible - Schoolwide School,ES,37.996338,-86.317828
415,Menifee County,Frenchburg Success Academy,415005,A6,Not a Title 1 School,HS,37.951484,-83.625642
415,Menifee County,Menifee Central School,415010,A1,Title 1 Eligible - Schoolwide School,MS,37.936658,-83.601842
415,Menifee County,Menifee Central School,415010,,,ES,,
415,Menifee County,Botts Elementary School,415020,A1,Title I Eligible - Schoolwide School,ES,37.91662,-83.537763
415,Menifee County,Menifee Elementary School,415080,A1,Title I Eligible - Schoolwide School,ES,37.951472,-83.646127
415,Menifee County,Menifee Elementary School,415080,A1,Title I Eligible - Schoolwide School,MS,37.951472,-83.646127
415,Menifee County,Menifee County High School,415090,A1,Not a Title 1 School,HS,37.950314,-83.647756
421,Mercer County,Mercer County Senior High School,421015,A1,Title 1 Eligible - No Program,HS,37.78424813,-84.86168128
421,Mercer County,Mercer County Day Treatment,421027,A6,Not a Title 1 School,HS,37.76279004,-84.83698029
421,Mercer County,Kenneth D. King Middle School,421035,A1,Title 1 Eligible - Schoolwide School,MS,37.77762643,-84.85609091
421,Mercer County,Mercer Central,421040,A5,Not a Title 1 School,HS,37.76279004,-84.83698029
421,Mercer County,Mercer County Intermediate School,421050,A1,Title 1 Eligible - Schoolwide School,ES,37.78414363,-84.85720482
421,Mercer County,Mercer County Elementary School,421070,A1,Title 1 Eligible - Schoolwide School,ES,37.78030066,-84.85634045
425,Metcalfe County,Metcalfe County Middle School,425010,A1,Title 1 Eligible - Schoolwide School,MS,36.981363,-85.632467
425,Metcalfe County,Metcalfe 6th Grade Center,425020,,,MS,,
425,Metcalfe County,Edmonton Elementary School,425030,,,ES,,
425,Metcalfe County,Metcalfe County High School,425050,A1,Title 1 Eligible - Schoolwide School,HS,36.982136,-85.631905
425,Metcalfe County,Metcalfe County Elementary School,425060,A1,Title 1 Eligible - Schoolwide School,ES,36.980672,-85.623748
425,Metcalfe County,North Metcalfe Elementary School,425070,,,ES,,
425,Metcalfe County,Summer Shade Elementary School,425090,,,ES,,
426,Middlesboro Independent,East End Intermediate School,426020,,,ES,,
426,Middlesboro Independent,Middlesboro Alternative School,426023,A5,Not a Title 1 School,HS,36.609627,-83.714422
426,Middlesboro Independent,Middlesboro Elementary School,426030,A1,Title 1 Eligible - Schoolwide School,ES,36.606067,-83.736254
426,Middlesboro Independent,Middlesboro Group Home School,426035,A6,Not a Title 1 School,HS,36.609633,-83.714365
426,Middlesboro Independent,Middlesboro Middle School,426040,A1,Title 1 Eligible - Schoolwide School,MS,36.607369,-83.747363
426,Middlesboro Independent,Middlesboro High School,426080,A1,Title 1 Eligible - Schoolwide School,HS,36.608974,-83.749252
431,Monroe County,Gamaliel Elementary,431150,A1,Title 1 Eligible - Schoolwide School,ES,36.639947,-85.795446
431,Monroe County,Monroe Co Middle,431160,A1,Title 1 Eligible - Schoolwide School,MS,36.694089,-85.700328
431,Monroe County,Joe Harrison Carter,431212,A1,Title 1 Eligible - Schoolwide School,ES,36.755345,-85.68906
431,Monroe County,Tompkinsville Elem,431440,A1,Title 1 Eligible - Schoolwide School,ES,36.700931,-85.685596
431,Monroe County,Monroe Co High,431450,A1,Title 1 Eligible - No Program,HS,36.692748,-85.702236
435,Montgomery County,Camargo Elementary School,435010,A1,Title 1 Eligible - Schoolwide School,ES,37.99512484,-83.88860361
435,Montgomery County,Gateway Children's Services,435014,A6,Not a Title 1 School,HS,38.05712058,-83.94225489
435,Montgomery County,Montgomery County Intermediate School,435020,A1,,ES,,
435,Montgomery County,Montgomery County Intermediate School,435020,A1,,MS,,
435,Montgomery County,Northview Elementary,435025,A1,Title 1 Eligible - Schoolwide School,ES,38.083468,-83.953348
435,Montgomery County,Mapleton Elementary School,435030,A1,Title 1 Eligible - Schoolwide School,ES,38.061789,-83.958271
435,Montgomery County,Montgomery County High School,435040,A1,Title 1 Eligible - No Program,HS,38.044315,-83.940072
435,Montgomery County,Mount Sterling Elementary School,435050,A1,Title 1 Eligible - Schoolwide School,ES,38.06101977,-83.91306574
435,Montgomery County,McNabb Middle School,435070,A1,Title 1 Eligible - No Program,MS,38.04164592,-83.9392417
435,Montgomery County,The Sterling School,435080,A5,Not a Title 1 School,HS,38.05983428,-83.94523069
