SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20142015,11,BOYLE,51,Boyle County,3,Boyle County Middle School,51003,A1,11051003,210063000119,Accountability,Middle School,76.1,98,Distinguished/Progressing,School of Distinction,74.3,74.8,Yes,YES,Yes,N/A,96,,,CKEC,901
20142015,11,BOYLE,51,Boyle County,40,Junction City Elementary School,51040,A1,11051040,210063000121,Accountability,Elementary School,68.2,74,Proficient,,73.0,73.5,No,YES,Yes,N/A,90,,,CKEC,901
20142015,11,BOYLE,51,Boyle County,80,Perryville Elementary School,51080,A1,11051080,210063000124,Accountability,Elementary School,84.3,99,Distinguished/Progressing,School of Distinction,81.5,82.0,Yes,YES,Yes,N/A,99,,,CKEC,901
20142015,11,BOYLE,51,Boyle County,50,Woodlawn Elementary School,51050,A1,11051050,210063000122,Accountability,Elementary School,74.2,91,Distinguished,,77.3,77.8,No,YES,Yes,N/A,97,,,CKEC,901
20142015,11,BOYLE,51,Boyle County,,---District Total---,51,,,,Accountability,District Overall,76.5,98,Distinguished,,76.4,76.9,No,YES,Yes,Yes,98,,,CKEC,901
20142015,12,BRACKEN,55,Bracken County,10,Bracken County High School,55010,A1,12055010,210066000125,Accountability,High School,72.5,77,Proficient,,63.6,64.6,Yes,YES,Yes,No,33,,,NKCES,905
20142015,12,BRACKEN,55,Bracken County,60,Bracken County Middle School,55060,A1,12055060,210066001560,Accountability,Middle School,61.4,51,Needs Improvement,Focus School,61.4,62.4,No,YES,Yes,N/A,51,,,NKCES,905
20142015,12,BRACKEN,55,Bracken County,50,Taylor Elementary School,55050,A1,12055050,210066000128,Accountability,Elementary School,66.4,66,Needs Improvement/Progressing,,62.4,63.4,Yes,YES,Yes,N/A,50,,,NKCES,905
20142015,12,BRACKEN,55,Bracken County,,---District Total---,55,,,,Accountability,District Overall,66.8,76,Proficient,,62.5,63.5,Yes,YES,Yes,No,43,,,NKCES,905
20142015,13,BREATHITT,61,Breathitt County,60,Breathitt County High School,61060,A1,13061060,210069000129,Accountability,High School,65.1,40,Needs Improvement,Focus School,62.5,63.5,Yes,YES,Yes,No,27,,,KVEC,904
20142015,13,BREATHITT,61,Breathitt County,30,Highland-Turner Elementary School,61030,A1,13061030,210069001659,Accountability,Elementary School,64.8,59,Needs Improvement,,69.9,70.4,No,YES,Yes,N/A,81,,,KVEC,904
20142015,13,BREATHITT,61,Breathitt County,150,LBJ Elementary School,61150,A1,13061150,210069000132,Accountability,Elementary School,52.9,16,Needs Improvement,Focus School,56.8,57.8,No,YES,Yes,N/A,26,,,KVEC,904
20142015,13,BREATHITT,61,Breathitt County,185,Marie Roberts-Caney Elementary School,61185,A1,13061185,210069000133,Accountability,Elementary School,60.0,38,Needs Improvement/Progressing,,58.7,59.7,Yes,YES,Yes,N/A,34,,,KVEC,904
20142015,13,BREATHITT,61,Breathitt County,390,Sebastian Middle School,61390,A1,13061390,210069000136,Accountability,Middle School,59.0,39,Needs Improvement,,59.6,60.6,No,YES,Yes,N/A,44,,,KVEC,904
20142015,13,BREATHITT,61,Breathitt County,,---District Total---,61,,,,Accountability,District Overall,60.0,29,Needs Improvement,Focus District,60.8,61.8,No,YES,Yes,No,32,,,KVEC,904
20142015,14,BRECKINRIDGE,65,Breckinridge County,30,Ben Johnson Elementary School,65030,A1,14065030,210072000139,Accountability,Elementary School,68.7,76,Proficient,,70.9,71.4,No,YES,Yes,N/A,83,,,GRREC,902
20142015,14,BRECKINRIDGE,65,Breckinridge County,10,Breckinridge County High School,65010,A1,14065010,210072000137,Accountability,High School,76.0,92,Distinguished/Progressing,High Performing School,75.0,75.5,Yes,YES,Yes,Yes,88,,,GRREC,902
20142015,14,BRECKINRIDGE,65,Breckinridge County,100,Breckinridge County Middle School,65100,A1,14065100,210072001304,Accountability,Middle School,62.5,57,Needs Improvement,,64.3,65.3,No,YES,Yes,N/A,63,,,GRREC,902
20142015,14,BRECKINRIDGE,65,Breckinridge County,40,Custer Elementary School,65040,A1,14065040,210072000140,Accountability,Elementary School,60.6,41,Needs Improvement,,67.6,68.1,No,YES,Yes,N/A,71,,,GRREC,902
20142015,14,BRECKINRIDGE,65,Breckinridge County,20,Hardinsburg Elementary School,65020,A1,14065020,210072000138,Accountability,Elementary School,75.6,94,Distinguished/Progressing,High Performing School,74.7,75.2,Yes,YES,Yes,N/A,92,,,GRREC,902
20142015,14,BRECKINRIDGE,65,Breckinridge County,50,Irvington Elementary School,65050,A1,14065050,210072000141,Accountability,Elementary School,65.4,61,Needs Improvement,,69.8,70.3,No,YES,Yes,N/A,81,,,GRREC,902
20142015,14,BRECKINRIDGE,65,Breckinridge County,,---District Total---,65,,,,Accountability,District Overall,69.1,89,Proficient,,70.2,70.7,No,YES,Yes,Yes,89,,,GRREC,902
20142015,15,BULLITT,71,Bullitt County,5,Bernheim Middle School,71005,A1,15071005,210075000414,Accountability,Middle School,68.7,84,Proficient/Progressing,Focus School,66.2,66.7,Yes,YES,Yes,N/A,71,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,10,Brooks Elementary School,71010,A1,15071010,210075000144,Accountability,Elementary School,60.2,39,Needs Improvement,,62.7,63.7,No,YES,Yes,N/A,51,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,15,Bullitt Central High School,71015,A1,15071015,210075000145,Accountability,High School,76.4,94,Distinguished,Focus School,70.0,71.0,Yes,YES,No,No,69,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,16,Bullitt East High School,71016,A1,15071016,210075001409,Accountability,High School,83.8,98,Distinguished/Progressing,School of Distinction/High Progress School,74.1,74.6,Yes,YES,Yes,Yes,85,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,18,Bullitt Lick Middle School,71018,A1,15071018,210075001410,Accountability,Middle School,55.6,26,Needs Improvement,Focus School,56.5,57.5,No,YES,Yes,N/A,29,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,20,Cedar Grove Elementary,71020,A1,15071020,210075000146,Accountability,Elementary School,65.4,61,Needs Improvement,,69.6,70.1,No,YES,Yes,N/A,80,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,60,Crossroads Elementary,71060,A1,15071060,210075002286,Accountability,Elementary School,64.7,58,Needs Improvement/Progressing,,60.6,61.6,Yes,YES,Yes,N/A,41,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,9,Eastside Middle School,71009,A1,15071009,210075001975,Accountability,Middle School,72.7,95,Distinguished,,72.7,73.2,No,YES,Yes,N/A,95,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,6,Freedom Elementary School,71006,A1,15071006,210075001958,Accountability,Elementary School,69.1,78,Proficient,,69.0,69.5,No,YES,Yes,N/A,78,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,25,Hebron Middle School,71025,A1,15071025,210075000147,Accountability,Middle School,59.5,42,Needs Improvement,Focus School,61.8,62.8,No,YES,Yes,N/A,52,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,30,Lebanon Junction Elementary,71030,A1,15071030,210075000148,Accountability,Elementary School,68.7,76,Proficient,,70.0,70.5,No,YES,Yes,N/A,82,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,55,MT. Washington Elementary,71055,A1,15071055,210075000151,Accountability,Elementary School,68.2,74,Proficient,,70.1,70.6,No,YES,Yes,N/A,82,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,50,MT. Washington Middle School,71050,A1,15071050,210075000150,Accountability,Middle School,61.0,49,Needs Improvement,Focus School,65.2,66.2,No,YES,Yes,N/A,66,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,45,Maryville Elementary School,71045,A1,15071045,210075000149,Accountability,Elementary School,69.5,79,Proficient/Progressing,High Progress School,60.8,61.8,Yes,YES,Yes,N/A,42,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,70,Nichols Elementary,71070,A1,15071070,210075000153,Accountability,Elementary School,59.0,35,Needs Improvement,,58.7,59.7,No,YES,Yes,N/A,34,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,75,North Bullitt High School,71075,A1,15071075,210075000154,Accountability,High School,76.1,93,Distinguished,Focus School,66.9,67.9,Yes,YES,Yes,No,50,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,78,Old Mill Elementary School,71078,A1,15071078,210075001578,Accountability,Elementary School,72.2,88,Proficient/Progressing,,67.0,68.0,Yes,YES,Yes,N/A,69,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,80,Overdale Elementary School,71080,A1,15071080,210075000155,Accountability,Elementary School,71.5,85,Proficient/Progressing,,70.4,70.9,Yes,YES,Yes,N/A,82,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,65,Pleasant Grove Elementary School,71065,A1,15071065,210075001305,Accountability,Elementary School,73.1,90,Distinguished,,77.8,78.3,No,YES,Yes,N/A,98,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,90,Roby Elementary School,71090,A1,15071090,210075000156,Accountability,Elementary School,68.0,73,Proficient/Progressing,,65.3,66.3,Yes,YES,Yes,N/A,61,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,8,Shepherdsville Elementary,71008,A1,15071008,210075001974,Accountability,Elementary School,62.9,52,Needs Improvement/Progressing,,60.7,61.7,Yes,YES,Yes,N/A,41,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,7,Zoneton Middle School,71007,A1,15071007,210075001973,Accountability,Middle School,55.2,24,Needs Improvement,Focus School,61.5,62.5,No,YES,Yes,N/A,51,,,OVEC,906
20142015,15,BULLITT,71,Bullitt County,,---District Total---,71,,,,Accountability,District Overall,69.0,88,Proficient,,66.9,67.4,Yes,YES,Yes,No,77,,,OVEC,906
20142015,84,MERCER,72,Burgin Independent,30,Burgin Independent School,72030,A1,84072030,210078002407,Accountability,Elementary School,75.7,94,Distinguished/Progressing,High Performing School,68.9-R,69.4,Yes,YES,Yes,N/A,77-R,,,CKEC,901
20142015,84,MERCER,72,Burgin Independent,30,Burgin Independent School,72030,A1,84072030,210078002407,Accountability,High School,70.5,71,Proficient,,73.3-R,73.8,No,YES,Yes,N/A,83-R,,,CKEC,901
20142015,84,MERCER,72,Burgin Independent,30,Burgin Independent School,72030,A1,84072030,210078002407,Accountability,Middle School,64.2,63,Needs Improvement,,63.6-R,64.6,No,YES,Yes,N/A,59-R,,,CKEC,901
20142015,84,MERCER,72,Burgin Independent,,---District Total---,72,,,,Accountability,District Overall,70.1,89,Proficient/Progressing,,68.6,69.1,Yes,YES,Yes,Yes,86,,,CKEC,901
20142015,16,BUTLER,75,Butler County,30,Butler County High School,75030,A1,16075030,210081000160,Accountability,High School,70.8,72,Proficient,Focus School,64.8,65.8,Yes,YES,Yes,No,40,,,GRREC,902
20142015,16,BUTLER,75,Butler County,35,Butler County Middle School,75035,A1,16075035,210081001697,Accountability,Middle School,64.7,64,Needs Improvement,,65.3,66.3,No,YES,Yes,N/A,67,,,GRREC,902
20142015,16,BUTLER,75,Butler County,120,Morgantown Elementary School,75120,A1,16075120,210081000164,Accountability,Elementary School,62.4,50,Needs Improvement/Progressing,,61.2,62.2,Yes,YES,Yes,N/A,43,,,GRREC,902
20142015,16,BUTLER,75,Butler County,31,North Butler Elementary,75031,A1,16075031,210081001976,Accountability,Elementary School,67.8,72,Proficient/Progressing,,66.1,67.1,Yes,YES,Yes,N/A,64,,,GRREC,902
20142015,16,BUTLER,75,Butler County,,---District Total---,75,,,,Accountability,District Overall,66.5,72,Proficient,,64.5,65.5,Yes,YES,Yes,No,57,,,GRREC,902
20142015,17,CALDWELL,81,Caldwell County,70,Caldwell County Elementary School,81070,A1,17081070,210084000170,Accountability,Elementary School,71.5,85,Proficient/Progressing,,68.4,68.9,Yes,YES,Yes,N/A,75,,,WKEC,908
20142015,17,CALDWELL,81,Caldwell County,10,Caldwell County High School,81010,A1,17081010,210084000166,Accountability,High School,77.0,94,Distinguished,,75.8,76.3,Yes,YES,Yes,No,91,,,WKEC,908
20142015,17,CALDWELL,81,Caldwell County,20,Caldwell County Middle School,81020,A1,17081020,210084000167,Accountability,Middle School,68.6,83,Proficient/Progressing,Focus School,68.0,68.5,Yes,YES,Yes,N/A,80,,,WKEC,908
20142015,17,CALDWELL,81,Caldwell County,,---District Total---,81,,,,Accountability,District Overall,72.4,95,Distinguished,,70.0,70.5,Yes,YES,Yes,No,89,,,WKEC,908
20142015,18,CALLOWAY,85,Calloway County,20,Calloway County High School,85020,A1,18085020,210087000171,Accountability,High School,80.4,97,Distinguished/Progressing,School of Distinction,78.4,78.9,Yes,YES,Yes,Yes,96,,,WKEC,908
20142015,18,CALLOWAY,85,Calloway County,55,Calloway County Middle School,85055,A1,18085055,210087001411,Accountability,Middle School,69.4,86,Proficient/Progressing,,68.2,68.7,Yes,YES,Yes,N/A,81,,,WKEC,908
20142015,18,CALLOWAY,85,Calloway County,25,East Calloway Elementary School,85025,A1,18085025,210087000172,Accountability,Elementary School,74.3,92,Distinguished/Progressing,High Performing School,67.6,68.1,Yes,YES,Yes,N/A,71,,,WKEC,908
20142015,18,CALLOWAY,85,Calloway County,35,North Calloway Elementary School,85035,A1,18085035,210087000173,Accountability,Elementary School,72.8,90,Distinguished/Progressing,High Performing School,71.0,71.5,Yes,YES,Yes,N/A,83,,,WKEC,908
20142015,18,CALLOWAY,85,Calloway County,45,Southwest Calloway Elementary School,85045,A1,18085045,210087000174,Accountability,Elementary School,78.8,98,Distinguished/Progressing,School of Distinction,75.4,75.9,Yes,YES,Yes,N/A,94,,,WKEC,908
20142015,18,CALLOWAY,85,Calloway County,,---District Total---,85,,,,Accountability,District Overall,74.7,98,Distinguished/Progressing,District of Distinction/High Progress District,72.7,73.2,Yes,YES,Yes,Yes,95,,,WKEC,908
20142015,19,CAMPBELL,91,Campbell County,100,Campbell County High School,91100,A1,19091100,210090000941,Accountability,High School,78.7,96,Distinguished/Progressing,School of Distinction,77.2,77.7,Yes,YES,Yes,Yes,94,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,11,Campbell County Middle School,91011,A1,19091011,210090001306,Accountability,Middle School,67.6,78,Proficient,Focus School,70.5,71.0,No,YES,Yes,N/A,91,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,19,Campbell Ridge Elementary,91019,A1,19091019,210090001978,Accountability,Elementary School,67.0,69,Needs Improvement,,71.5,72.0,No,YES,Yes,N/A,85,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,35,Crossroads Elementary School,91035,A1,19091035,210090002198,Accountability,Elementary School,72.4,88,Proficient/Progressing,Focus School,66.4,67.4,Yes,YES,Yes,N/A,66,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,13,Donald E. Cline Elementary School,91013,A1,19091013,210090001335,Accountability,Elementary School,80.2,99,Distinguished,,80.1,80.6,No,YES,Yes,N/A,99,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,50,Grant's Lick Elementary School,91050,A1,19091050,210090000180,Accountability,Elementary School,75.2,94,Distinguished,,76.4,76.9,No,YES,Yes,N/A,95,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,12,John W. Reiley Elementary School,91012,A1,19091012,210090001320,Accountability,Elementary School,79.9,99,Distinguished,,80.6,81.1,No,YES,Yes,N/A,99,,,NKCES,905
20142015,19,CAMPBELL,91,Campbell County,,---District Total---,91,,,,Accountability,District Overall,73.1,97,Distinguished,,73.7,74.2,No,YES,Yes,Yes,98,,,NKCES,905
20142015,109,TAYLOR,92,Campbellsville Independent,10,Campbellsville Elementary School,92010,A1,109092010,210093000182,Accountability,Elementary School,61.1,43,Needs Improvement,,62.3,63.3,No,YES,Yes,N/A,49,,,GRREC,902
20142015,109,TAYLOR,92,Campbellsville Independent,20,Campbellsville High School,92020,A1,109092020,210093000183,Accountability,High School,75.4,90,Distinguished/Progressing,Focus School/High Progress School,61.4,62.4,Yes,YES,Yes,Yes,24,,,GRREC,902
20142015,109,TAYLOR,92,Campbellsville Independent,25,Campbellsville Middle School,92025,A1,109092025,210093000184,Accountability,Middle School,62.7,57,Needs Improvement/Progressing,,59.3,60.3,Yes,YES,Yes,N/A,40,,,GRREC,902
20142015,109,TAYLOR,92,Campbellsville Independent,25,Campbellsville Middle School,92025,A1,109092025,210093000184,Accountability,Elementary School,64.0,56,Needs Improvement/Progressing,,61.6,62.6,Yes,YES,Yes,N/A,45,,,GRREC,902
20142015,109,TAYLOR,92,Campbellsville Independent,,---District Total---,92,,,,Accountability,District Overall,67.5,79,Proficient/Progressing,High Progress District,61.6,62.6,Yes,YES,Yes,Yes,37,,,GRREC,902
20142015,20,CARLISLE,95,Carlisle County,60,Carlisle County Elementary School,95060,A1,20095060,210096000187,Accountability,Elementary School,65.3,61,Needs Improvement,,65.2,66.2,No,YES,Yes,N/A,61,,,WKEC,908
20142015,20,CARLISLE,95,Carlisle County,40,Carlisle County High School,95040,A1,20095040,210096000186,Accountability,High School,70.7,72,Proficient,,68.7,69.7,Yes,YES,Yes,No,59,,,WKEC,908
20142015,20,CARLISLE,95,Carlisle County,20,Carlisle County Middle School,95020,A1,20095020,210096000185,Accountability,Middle School,59.9,45,Needs Improvement,,59.1,60.1,No,YES,Yes,N/A,39,,,WKEC,908
20142015,20,CARLISLE,95,Carlisle County,,---District Total---,95,,,,Accountability,District Overall,65.3,63,Needs Improvement,Focus District,64.3,65.3,Yes,YES,Yes,No,56,,,WKEC,908
20142015,21,CARROLL,101,Carroll County,18,Carroll County High School,101018,A1,21101018,210099000190,Accountability,High School,68.3,59,Needs Improvement/Progressing,Focus School,67.3,68.3,Yes,YES,Yes,Yes,54,,,OVEC,906
20142015,21,CARROLL,101,Carroll County,19,Carroll County Middle School,101019,A1,21101019,210099000191,Accountability,Middle School,55.1,23,Needs Improvement,Focus School,60.7,61.7,No,YES,Yes,N/A,47,,,OVEC,906
20142015,21,CARROLL,101,Carroll County,5,Cartmell Elementary,101005,A1,21101005,210099000188,Accountability,Elementary School,55.8,23,Needs Improvement,Focus School,62.2,63.2,No,YES,Yes,N/A,49,,,OVEC,906
20142015,21,CARROLL,101,Carroll County,,---District Total---,101,,,,Accountability,District Overall,59.6,28,Needs Improvement,Focus District,63.4,64.4,No,YES,Yes,Yes,51,,,OVEC,906
20142015,22,CARTER,105,Carter County,60,Carter City Elementary School,105060,A1,22105060,210102002356,Accountability,Elementary School,69.8,81,Proficient/Progressing,,68.5,69.0,Yes,YES,Yes,N/A,75,,,KEDC,903
20142015,22,CARTER,105,Carter County,120,East Carter County High School,105120,A1,22105120,210102000194,Accountability,High School,78.1,95,Distinguished/Progressing,School of Distinction,77.0,77.5,Yes,YES,Yes,Yes,94,,,KEDC,903
20142015,22,CARTER,105,Carter County,130,East Carter Middle School,105130,A1,22105130,210102001698,Accountability,Middle School,65.5,68,Needs Improvement,,70.0,70.5,No,YES,Yes,N/A,89,,,KEDC,903
20142015,22,CARTER,105,Carter County,52,Heritage Elementary School,105052,A1,22105052,210102001884,Accountability,Elementary School,72.4,88,Proficient/Progressing,,70.3,70.8,Yes,YES,Yes,N/A,82,,,KEDC,903
20142015,22,CARTER,105,Carter County,250,Olive Hill Elementary School,105250,A1,22105250,210102000198,Accountability,Elementary School,72.0,87,Proficient/Progressing,High Progress School,64.0,65.0,Yes,YES,Yes,N/A,56,,,KEDC,903
20142015,22,CARTER,105,Carter County,340,Prichard Elementary School,105340,A1,22105340,210102000199,Accountability,Elementary School,71.7,86,Proficient,,71.8,72.3,No,YES,Yes,N/A,86,,,KEDC,903
20142015,22,CARTER,105,Carter County,450,Star Elementary School,105450,A1,22105450,210102000200,Accountability,Elementary School,80.9,99,Distinguished,,88.8,89.3,No,YES,Yes,N/A,99,,,KEDC,903
20142015,22,CARTER,105,Carter County,53,Tygart Creek Elementary School,105053,A1,22105053,210102002340,Accountability,Elementary School,78.1,98,Distinguished/Progressing,School of Distinction/High Progress School,64.0,65.0,Yes,YES,Yes,N/A,56,,,KEDC,903
20142015,22,CARTER,105,Carter County,500,West Carter County High School,105500,A1,22105500,210102000202,Accountability,High School,75.7,90,Distinguished/Progressing,High Performing School,75.2,75.7,Yes,YES,Yes,Yes,88,,,KEDC,903
