SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20132014,4,BALLARD,15,Ballard County,5,Ballard County Middle School,15005,4015005,210021000035,5856,299.17,307,179,58.3%,128,41.7%,280,91.2%,11,3.6%,3,1.0%,0,0.0%,0,0.0%,0,0.0%,13,4.2%,147,47.9%,28,9.1%,96.0%,1.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,18,4.00,14.00,18.00,0.00,0.00,0.00,0.00,0.00,,18.00,1,0.0%,11.6,29.0%,29.0%,12.9%,0.0%,0.0%,71.0%,0.0%,3.5:1,100%,191,29,2,316,WKEC,908
20132014,4,BALLARD,15,Ballard County,905,Ballard County Vocational School,15905,4015905,210021001438,,,344,175,50.9%,169,49.1%,159,46.2%,5,1.5%,1,0.3%,0,0.0%,5,1.5%,0,0.0%,5,1.5%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,,,,,WKEC,908
20132014,4,BALLARD,15,Ballard County,10,Ballard Memorial High School,15010,4015010,210021000036,7713,394.85,413,209,50.6%,204,49.4%,376,91.0%,20,4.8%,5,1.2%,2,0.5%,0,0.0%,0,0.0%,10,2.4%,172,41.6%,35,8.5%,95.0%,0.3%,1.2%,N/A,54,61.4%,52,59.1%,2,2.3%,N/A,N/A,N/A,N/A,1,1.1%,N/A,N/A,0,N/A,14:1,30,11.00,19.00,30.00,0.00,0.00,0.00,0.00,0.00,,30.00,1,0.0%,11.1,19.4%,36.1%,25.0%,0.0%,0.0%,81.0%,1.0%,2.7:1,100%,201,87,2,"2,100",WKEC,908
20132014,4,BALLARD,15,Ballard County,,---District Total---,15,,,10264,1232.65,1276,676,53.0%,600,47.0%,"1,159",90.8%,45,3.5%,12,0.9%,3,0.2%,3,0.2%,0,0.0%,54,4.2%,599,46.9%,83,6.5%,95.6%,0.7%,0.8%,N/A,54,61.4%,52,59.1%,2,2.3%,N/A,N/A,N/A,N/A,1,1.1%,N/A,N/A,0,N/A,15:1,87,16.00,71.00,87.00,0.00,0.00,0.00,0.00,0.00,,87.00,4,0.0%,11.6,19.6%,43.9%,16.8%,0.0%,0.0%,80.0%,1.0%,3.4:1,100%,554,163,7,"3,113",WKEC,908
20132014,61,KNOX,16,Barbourville Independent,11,Barbourville City School,16011,61016011,210024001969,,613.52,658,309,47.0%,349,53.0%,631,95.9%,17,2.6%,4,0.6%,1,0.2%,0,0.0%,0,0.0%,5,0.8%,386,58.7%,48,7.3%,92.6%,0.2%,0.3%,N/A,18,47.4%,16,42.1%,2,5.3%,N/A,N/A,N/A,N/A,1,2.6%,N/A,N/A,2,N/A,17:1,39,8.00,31.00,39.00,0.00,0.00,0.00,0.00,0.00,,39.00,0,0.0%,13.6,8.3%,37.5%,45.8%,0.0%,0.0%,92.0%,0.0%,4.9:1,100%,384,0,0,"1,292",SESC,907
20132014,61,KNOX,16,Barbourville Independent,,---District Total---,16,,,9494,613.52,658,309,47.0%,349,53.0%,631,95.9%,17,2.6%,4,0.6%,1,0.2%,0,0.0%,0,0.0%,5,0.8%,386,58.7%,48,7.3%,92.6%,0.2%,0.3%,N/A,18,47.4%,16,42.1%,2,5.3%,N/A,N/A,N/A,N/A,1,2.6%,N/A,N/A,2,N/A,17:1,39,8.00,31.00,39.00,0.00,0.00,0.00,0.00,0.00,,39.00,0,0.0%,13.6,8.3%,37.5%,45.8%,0.0%,0.0%,92.0%,0.0%,4.9:1,100%,384,0,0,"1,292",SESC,907
20132014,90,NELSON,17,Bardstown Independent,5,Bardstown Alternative School,17005,90017005,210027002359,36533,11.59,14,13,92.9%,1,7.1%,12,85.7%,2,14.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,0,0.0%,,0.0%,33.3%,66.7%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,0,0,0,0,CKEC,901
20132014,90,NELSON,17,Bardstown Independent,10,Bardstown Elementary School,17010,90017010,210027000044,6251,614.29,636,320,50.3%,316,49.7%,436,68.6%,95,14.9%,45,7.1%,12,1.9%,0,0.0%,0,0.0%,48,7.5%,348,54.7%,37,5.8%,95.9%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,36,3.00,33.00,34.00,2.00,0.00,0.00,0.00,0.00,,36.00,1,0.0%,12.8,5.3%,57.9%,31.6%,0.0%,0.0%,95.0%,0.0%,2.7:1,100%,642,27,10,"1,830",CKEC,901
20132014,90,NELSON,17,Bardstown Independent,20,Bardstown High School,17020,90017020,210027000045,7243,586.62,654,329,50.3%,325,49.7%,444,67.9%,154,23.5%,27,4.1%,10,1.5%,1,0.2%,0,0.0%,18,2.8%,310,47.4%,50,7.6%,93.2%,4.6%,2.1%,N/A,60,47.2%,55,43.3%,5,3.9%,N/A,N/A,N/A,N/A,32,25.2%,N/A,N/A,6,N/A,17:1,39,19.00,20.00,33.00,5.00,1.00,0.00,0.00,0.00,,39.00,0,0.0%,10.6,8.2%,44.9%,38.8%,0.0%,0.0%,92.0%,0.0%,2:1,100%,325,11,2,175,CKEC,901
20132014,90,NELSON,17,Bardstown Independent,30,Bardstown Middle School,17030,90017030,210027000046,6442,499.46,528,280,53.0%,248,47.0%,373,70.6%,106,20.1%,18,3.4%,9,1.7%,0,0.0%,0,0.0%,22,4.2%,299,56.6%,35,6.6%,94.8%,0.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,30,9.00,21.00,26.00,3.00,1.00,0.00,0.00,0.00,,30.00,0,0.0%,12.3,6.7%,60.0%,26.7%,0.0%,0.0%,93.0%,0.0%,3.1:1,100%,510,46,3,35,CKEC,901
20132014,90,NELSON,17,Bardstown Independent,12,Bardstown Primary School,17012,90017012,210027002050,6695,681.87,716,372,52.0%,344,48.0%,510,71.2%,80,11.2%,42,5.9%,19,2.7%,0,0.0%,0,0.0%,65,9.1%,416,58.1%,38,5.3%,94.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,40,2.00,38.00,37.00,3.00,0.00,0.00,0.00,0.00,,40.00,0,0.0%,13.3,5.3%,36.8%,52.6%,0.0%,0.0%,95.0%,0.0%,2.9:1,100%,700,41,2,"1,800",CKEC,901
20132014,90,NELSON,17,Bardstown Independent,,---District Total---,17,,,10438,2393.82,2548,1314,51.6%,1234,48.4%,"1,775",69.7%,437,17.2%,132,5.2%,50,2.0%,1,0.0%,0,0.0%,153,6.0%,"1,373",53.9%,160,6.3%,94.6%,2.0%,1.4%,N/A,60,47.2%,55,43.3%,5,3.9%,N/A,N/A,N/A,N/A,32,25.2%,N/A,N/A,6,N/A,17:1,153,33.00,120.00,138.00,13.00,2.00,0.00,0.00,0.00,,153.00,3,0.0%,12.3,6.6%,50.0%,36.8%,0.0%,0.0%,93.0%,0.0%,2.6:1,100%,2177,125,17,"3,840",CKEC,901
20132014,5,BARREN,21,Barren County,10,Austin Tracy Elementary School,21010,5021010,210030000047,9181,232.55,241,120,49.8%,121,50.2%,231,95.9%,0,0.0%,4,1.7%,0,0.0%,0,0.0%,0,0.0%,6,2.5%,149,61.8%,12,5.0%,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,16,2.00,13.57,15.57,0.00,0.00,0.00,0.00,0.00,,15.57,1,0.0%,12.1,18.2%,31.8%,31.8%,0.0%,0.0%,82.0%,0.0%,1.7:1,100%,103,27,7,"17,960",GRREC,902
20132014,5,BARREN,21,Barren County,12,BAVEL,21012,5021012,210030001970,2621,149.58,237,98,41.4%,139,58.6%,217,91.6%,4,1.7%,7,3.0%,1,0.4%,1,0.4%,0,0.0%,7,3.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,119:1,2,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,,2.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,29.9:1,100%,237,0,0,0,GRREC,902
20132014,5,BARREN,21,Barren County,27,Barren County High School,21027,5021027,210030000048,7750,1203.9,1250,635,50.8%,615,49.2%,"1,195",95.6%,16,1.3%,27,2.2%,2,0.2%,0,0.0%,0,0.0%,10,0.8%,501,40.1%,113,9.0%,94.0%,1.7%,0.8%,N/A,163,50.8%,154,48.0%,9,2.8%,N/A,N/A,N/A,N/A,74,23.1%,N/A,N/A,13,N/A,17:1,73,28.50,44.20,71.70,1.00,0.00,0.00,0.00,0.00,,72.70,2,0.0%,13.1,7.1%,46.4%,36.9%,1.2%,1.2%,93.0%,0.0%,1.6:1,100%,387,1,2,"31,604",GRREC,902
20132014,5,BARREN,21,Barren County,50,Barren County Middle School,21050,5021050,210030000607,6787,685.19,715,345,48.3%,370,51.7%,679,95.0%,5,0.7%,19,2.7%,0,0.0%,0,0.0%,0,0.0%,12,1.7%,323,45.2%,66,9.2%,94.8%,0.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,40,8.68,31.19,38.86,1.00,0.00,0.00,0.00,0.00,,39.86,3,0.0%,11.1,19.0%,36.2%,24.1%,0.0%,1.7%,81.0%,1.0%,2.8:1,100%,225,9,4,"13,854",GRREC,902
20132014,5,BARREN,21,Barren County,11,COLLEGE STREET CAMPUS,21011,5021011,210030001303,18580,48.69,54,40,74.1%,14,25.9%,44,81.5%,3,5.6%,4,7.4%,0,0.0%,0,0.0%,0,0.0%,3,5.6%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,7,3.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,,7.00,1,1.5%,12.6,12.5%,62.5%,12.5%,0.0%,0.0%,88.0%,0.0%,1.1:1,100%,54,0,0,25,GRREC,902
20132014,5,BARREN,21,Barren County,35,Eastern Elementary School,21035,5021035,210030000049,8882,342.72,358,189,52.8%,169,47.2%,347,96.9%,1,0.3%,5,1.4%,0,0.0%,0,0.0%,3,0.8%,2,0.6%,191,53.4%,27,7.5%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,23,2.00,20.71,22.71,0.00,0.00,0.00,0.00,0.00,,22.71,1,0.0%,9.5,25.0%,34.4%,15.6%,0.0%,0.0%,75.0%,0.0%,2.5:1,100%,200,48,20,"18,961",GRREC,902
20132014,5,BARREN,21,Barren County,80,Hiseville Elementary School,21080,5021080,210030000050,10016,218.72,228,109,47.8%,119,52.2%,207,90.8%,0,0.0%,17,7.5%,0,0.0%,0,0.0%,0,0.0%,4,1.8%,144,63.2%,19,8.3%,95.4%,0.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,16,1.00,15.00,16.00,0.00,0.00,0.00,0.00,0.00,,16.00,1,0.0%,16.9,6.3%,56.3%,31.3%,0.0%,0.0%,94.0%,0.0%,1.9:1,100%,225,58,6,"8,328",GRREC,902
20132014,5,BARREN,21,Barren County,14,North Jackson Elementary,21014,5021014,210030002232,8054,464.29,478,240,50.2%,238,49.8%,451,94.4%,2,0.4%,9,1.9%,6,1.3%,0,0.0%,2,0.4%,8,1.7%,161,33.7%,25,5.2%,95.8%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,29,1.00,28.00,29.00,0.00,0.00,0.00,0.00,0.00,,29.00,1,0.0%,9.5,24.3%,32.4%,18.9%,0.0%,0.0%,76.0%,0.0%,2.9:1,100%,525,95,33,"35,826",GRREC,902
20132014,5,BARREN,21,Barren County,130,Park City Elementary School,21130,5021130,210030000051,9753,334.74,348,166,47.7%,182,52.3%,304,87.4%,12,3.4%,24,6.9%,0,0.0%,1,0.3%,0,0.0%,7,2.0%,222,63.8%,37,10.6%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,24,4.00,20.30,23.30,1.00,0.00,0.00,0.00,0.00,,24.30,0,0.0%,12.3,21.9%,40.6%,15.6%,0.0%,0.0%,78.0%,0.0%,2.3:1,100%,108,47,11,"11,227",GRREC,902
20132014,5,BARREN,21,Barren County,150,Red Cross Elementary School,21150,5021150,210030000052,8633,607.92,631,336,53.2%,295,46.8%,576,91.3%,16,2.5%,22,3.5%,3,0.5%,2,0.3%,1,0.2%,11,1.7%,331,52.5%,49,7.8%,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42,5.00,36.50,41.50,0.00,0.00,0.00,0.00,0.00,,41.50,7,0.0%,14.6,5.3%,34.2%,55.3%,0.0%,0.0%,95.0%,0.0%,2.6:1,100%,478,145,18,"65,738",GRREC,902
20132014,5,BARREN,21,Barren County,180,Temple Hill Elementary School,21180,5021180,210030000053,9768,305.57,307,159,51.8%,148,48.2%,284,92.5%,0,0.0%,17,5.5%,0,0.0%,0,0.0%,0,0.0%,6,2.0%,184,59.9%,18,5.9%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,21,1.00,20.00,21.00,0.00,0.00,0.00,0.00,0.00,,21.00,1,0.0%,15.4,13.6%,36.4%,36.4%,0.0%,0.0%,86.0%,0.0%,1.7:1,100%,205,18,4,"14,091",GRREC,902
20132014,5,BARREN,21,Barren County,,---District Total---,21,,,9912,4593.87,4847,2437,50.3%,2410,49.7%,"4,535",93.6%,59,1.2%,155,3.2%,12,0.2%,4,0.1%,6,0.1%,76,1.6%,"2,206",45.5%,366,7.6%,94.9%,0.9%,0.9%,N/A,163,50.5%,154,47.7%,9,2.8%,N/A,N/A,N/A,N/A,74,22.9%,N/A,N/A,13,N/A,17:1,292,57.18,234.47,288.64,3.00,0.00,0.00,0.00,0.00,,291.64,19,0.1%,12.5,14.9%,39.5%,29.8%,0.3%,0.6%,85.0%,2.0%,2.1:1,100%,2747,448,105,"217,614",GRREC,902
20132014,6,BATH,25,Bath County,40,Bath County High School,25040,6025040,210033000057,8834,538.15,577,293,50.8%,284,49.2%,560,97.1%,10,1.7%,6,1.0%,0,0.0%,0,0.0%,0,0.0%,1,0.2%,343,59.4%,37,6.4%,91.4%,2.8%,1.3%,N/A,78,54.5%,76,53.1%,2,1.4%,N/A,N/A,N/A,N/A,24,16.8%,N/A,N/A,4,N/A,14:1,40,18.00,22.00,40.00,0.00,0.00,0.00,0.00,0.00,,40.00,3,0.0%,13.9,4.2%,47.9%,43.8%,0.0%,0.0%,96.0%,0.0%,1.2:1,100%,200,10,10,50,KEDC,903
20132014,6,BATH,25,Bath County,20,Bath County Middle School,25020,6025020,210033001606,7256,437.7,467,246,52.7%,221,47.3%,452,96.8%,6,1.3%,5,1.1%,0,0.0%,0,0.0%,0,0.0%,4,0.9%,303,64.9%,22,4.7%,93.7%,1.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30,10.00,20.00,30.00,0.00,0.00,0.00,0.00,0.00,,30.00,2,0.0%,10.3,9.7%,58.1%,22.6%,0.0%,0.0%,90.0%,0.0%,0:1,100%,,,,,KEDC,903
20132014,6,BATH,25,Bath County,14,Crossroads Elementary School,25014,6025014,210033002223,7861,429.29,456,248,54.4%,208,45.6%,431,94.5%,3,0.7%,14,3.1%,0,0.0%,0,0.0%,0,0.0%,8,1.8%,332,72.8%,24,5.3%,94.4%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,28,1.00,26.50,27.50,0.00,0.00,0.00,0.00,0.00,,27.50,0,0.0%,11.9,14.7%,58.8%,11.8%,0.0%,0.0%,85.0%,0.0%,4:1,100%,317,9,2,273,KEDC,903
20132014,6,BATH,25,Bath County,30,Owingsville Elementary School,25030,6025030,210033000056,7385,529.51,565,288,51.0%,277,49.0%,541,95.8%,0,0.0%,14,2.5%,3,0.5%,1,0.2%,0,0.0%,6,1.1%,403,71.3%,37,6.5%,94.2%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,35,1.00,33.50,34.50,0.00,0.00,0.00,0.00,0.00,,34.50,4,0.0%,11,17.5%,50.0%,15.0%,0.0%,0.0%,83.0%,0.0%,9.5:1,100%,102,17,2,150,KEDC,903
20132014,6,BATH,25,Bath County,12,Second Chance Academy,25012,6025012,210033002335,23038,5.92,15,9,60.0%,6,40.0%,14,93.3%,1,6.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,2,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,,2.00,0,0.0%,15,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,0,0,0,0,KEDC,903
20132014,6,BATH,25,Bath County,,---District Total---,25,,,9130,1940.57,2080,1084,52.1%,996,47.9%,"1,998",96.1%,20,1.0%,39,1.9%,3,0.1%,1,0.0%,0,0.0%,19,0.9%,"1,381",66.4%,120,5.8%,93.3%,1.7%,0.9%,N/A,78,54.5%,76,53.1%,2,1.4%,N/A,N/A,N/A,N/A,24,16.8%,N/A,N/A,4,N/A,16:1,134,31.00,103.00,134.00,0.00,0.00,0.00,0.00,0.00,,134.00,9,0.0%,12,11.0%,53.5%,24.5%,0.0%,0.0%,89.0%,0.0%,3.1:1,100%,619,36,14,473,KEDC,903
20132014,59,KENTON,26,Beechwood Independent,10,Beechwood Elementary School,26010,59026010,210036000059,6433,630,642,322,50.2%,320,49.8%,572,89.1%,8,1.2%,40,6.2%,13,2.0%,3,0.5%,1,0.2%,5,0.8%,104,16.2%,10,1.6%,97.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42,3.00,38.50,41.50,0.00,0.00,0.00,0.00,0.00,,41.50,4,0.0%,12.6,17.4%,43.5%,21.7%,0.0%,0.0%,83.0%,0.0%,1.9:1,100%,550,89,2,"1,500",NKCES,905
20132014,59,KENTON,26,Beechwood Independent,20,Beechwood High School,26020,59026020,210036000060,6732,582.99,599,288,48.1%,311,51.9%,548,91.5%,6,1.0%,16,2.7%,14,2.3%,1,0.2%,2,0.3%,12,2.0%,76,12.7%,16,2.7%,96.7%,0.0%,0.0%,N/A,69,82.1%,53,63.1%,16,19.0%,N/A,N/A,N/A,N/A,4,4.8%,N/A,N/A,2,N/A,17:1,35,11.00,24.00,35.00,0.00,0.00,0.00,0.00,0.00,,35.00,1,0.0%,11.3,16.0%,48.0%,20.0%,0.0%,0.0%,84.0%,0.0%,2.5:1,100%,500,7,10,"2,500",NKCES,905
20132014,59,KENTON,26,Beechwood Independent,,---District Total---,26,,,8772,1212.99,1241,610,49.2%,631,50.8%,"1,120",90.2%,14,1.1%,56,4.5%,27,2.2%,4,0.3%,3,0.2%,17,1.4%,180,14.5%,26,2.1%,97.1%,0.0%,0.0%,N/A,69,82.1%,53,63.1%,16,19.0%,N/A,N/A,N/A,N/A,4,4.8%,N/A,N/A,2,N/A,16:1,77,14.00,62.50,76.50,0.00,0.00,0.00,0.00,0.00,,76.50,6,0.0%,11.9,16.7%,45.8%,20.8%,0.0%,0.0%,83.0%,0.0%,2.1:1,100%,1050,96,12,"4,000",NKCES,905
20132014,7,BELL,31,Bell County,12,Bell Central School Center,31012,7031012,210039001881,8410,535.97,584,287,49.1%,297,50.9%,572,97.9%,4,0.7%,4,0.7%,1,0.2%,1,0.2%,0,0.0%,2,0.3%,432,74.0%,43,7.4%,93.9%,3.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,48,9.00,38.50,47.50,0.00,0.00,0.00,0.00,0.00,,47.50,0,0.0%,12.7,14.9%,29.8%,38.3%,2.1%,0.0%,85.0%,1.0%,4:1,100%,460,10,2,"2,758",SESC,907
20132014,7,BELL,31,Bell County,340,Bell County Alternative School,31340,7031340,210039000002,27009,11.91,14,8,57.1%,6,42.9%,14,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4:1,4,3.00,0.50,3.50,0.00,0.00,0.00,0.00,0.00,,3.50,0,0.0%,15.3,3.8%,30.8%,61.5%,0.0%,0.0%,96.0%,0.0%,.4:1,100%,0,0,0,0,SESC,907
20132014,7,BELL,31,Bell County,40,Bell County High School,31040,7031040,210039000062,7230,729.92,803,416,51.8%,387,48.2%,795,99.0%,2,0.2%,4,0.5%,0,0.0%,0,0.0%,0,0.0%,2,0.2%,586,73.0%,52,6.5%,91.7%,4.2%,0.8%,N/A,101,55.8%,90,49.7%,11,6.1%,N/A,N/A,N/A,N/A,0,0.0%,N/A,N/A,5,N/A,20:1,41,21.00,20.00,41.00,0.00,0.00,0.00,0.00,0.00,,41.00,1,0.0%,14.9,2.0%,36.0%,60.0%,0.0%,0.0%,98.0%,0.0%,3.6:1,100%,164,2,2,100,SESC,907
20132014,7,BELL,31,Bell County,180,Frakes School Center,31180,7031180,210039000067,10352,140.43,142,84,59.2%,58,40.8%,137,96.5%,2,1.4%,2,1.4%,0,0.0%,0,0.0%,0,0.0%,1,0.7%,110,77.5%,6,4.2%,94.5%,1.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,11,2.00,9.00,11.00,0.00,0.00,0.00,0.00,0.00,,11.00,1,0.0%,14.9,21.1%,36.8%,21.1%,0.0%,0.0%,79.0%,3.0%,3.1:1,100%,60,40,2,91,SESC,907
20132014,7,BELL,31,Bell County,250,Lone Jack School Center,31250,7031250,210039000068,8825,188.35,205,110,53.7%,95,46.3%,204,99.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.5%,165,80.5%,14,6.8%,94.1%,1.9%,2.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,13,4.00,9.00,13.00,0.00,0.00,0.00,0.00,0.00,,13.00,0,8.7%,11.3,20.0%,33.3%,26.7%,0.0%,0.0%,80.0%,5.0%,2.4:1,100%,81,2,11,926,SESC,907
20132014,7,BELL,31,Bell County,13,Page School Center,31013,7031013,210039001882,7361,369.23,392,207,52.8%,185,47.2%,392,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,256,65.3%,40,10.2%,93.8%,0.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,26,10.00,16.00,26.00,0.00,0.00,0.00,0.00,0.00,,26.00,0,0.0%,16.1,3.8%,34.6%,53.8%,3.8%,0.0%,96.0%,5.0%,3.7:1,100%,250,113,9,"1,202",SESC,907
