SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20152016,4,BALLARD,15,Ballard County,5,Ballard County Middle School,15005,4015005,210021000035,9383,279.32,297,159,53.5%,138,46.5%,263,88.6%,13,4.4%,5,1.7%,1,0.3%,2,0.7%,0,0.0%,13,4.4%,150,50.5%,19,6.4%,95.9%,1.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,19.00,3.00,16.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1,0.0%,12,36.0%,48.0%,16.0%,0.0%,0.0%,100.0%,4.0%,2.1:1,100%,354,18,2,585,WKEC,908
20152016,4,BALLARD,15,Ballard County,10,Ballard Memorial High School,15010,4015010,210021000036,11369,390.21,409,223,54.5%,186,45.5%,364,89.0%,18,4.4%,7,1.7%,3,0.7%,0,0.0%,0,0.0%,17,4.2%,182,44.5%,16,3.9%,95.3%,0.0%,1.2%,N/A,52,49.5%,48,45.7%,4,3.8%,9,8.6%,27,25.7%,3,2.9%,10,9.5%,4,3.8%,14:1,32.00,10.00,22.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,1,0.0%,11.8,39.3%,35.7%,25.0%,0.0%,0.0%,100.0%,3.1%,1.3:1,100%,123,21,3,210,WKEC,908
20152016,4,BALLARD,15,Ballard County,,---District Total---,15,,,10438,1172.42,1233,653,53.0%,580,47.0%,"1,106",89.7%,41,3.3%,18,1.5%,4,0.3%,3,0.2%,0,0.0%,61,4.9%,610,49.5%,57,4.6%,95.6%,0.5%,0.8%,N/A,52,49.5%,48,45.7%,4,3.8%,9,8.6%,27,25.7%,3,2.9%,10,9.5%,4,3.8%,14:1,83.00,12.00,71.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,4,1.7%,12.4,36.0%,47.2%,16.9%,0.0%,0.0%,100.0%,2.2%,1.7:1,100%,692,60,8,1769,WKEC,908
20152016,61,KNOX,16,Barbourville Independent,11,Barbourville City School,16011,61016011,210024001969,8123,627.43,670,328,49.0%,342,51.0%,633,94.5%,24,3.6%,3,0.4%,5,0.7%,0,0.0%,0,0.0%,5,0.7%,391,58.4%,33,4.9%,92.6%,1.1%,0.3%,N/A,22,62.9%,19,54.3%,3,8.6%,N/A,0.0%,11,31.4%,1,2.9%,1,2.9%,N/A,0.0%,18:1,38.00,8.00,30.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0,0.0%,15.5,10.0%,40.0%,50.0%,0.0%,0.0%,100.0%,0.0%,3.4:1,100%,358,0,0,2263,SESC,907
20152016,61,KNOX,16,Barbourville Independent,,---District Total---,16,,,8071,627.43,670,328,49.0%,342,51.0%,633,94.5%,24,3.6%,3,0.4%,5,0.7%,0,0.0%,0,0.0%,5,0.7%,391,58.4%,33,4.9%,92.6%,1.1%,0.3%,N/A,22,62.9%,19,54.3%,3,8.6%,N/A,0.0%,11,31.4%,1,2.9%,1,2.9%,N/A,0.0%,17:1,38.00,8.00,30.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0,0.0%,15.5,10.0%,40.0%,50.0%,0.0%,0.0%,100.0%,0.0%,3.4:1,100%,358,0,0,2263,SESC,907
20152016,90,NELSON,17,Bardstown Independent,5,Bardstown Alternative School,17005,90017005,210027002359,32177,7.95,15,12,80.0%,3,20.0%,9,60.0%,4,26.7%,1,6.7%,0,0.0%,0,0.0%,0,0.0%,1,6.7%,12,80.0%,0,0.0%,72.0%,13.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,20,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.2:1,100%,10,,,0,CKEC,901
20152016,90,NELSON,17,Bardstown Independent,10,Bardstown Elementary School,17010,90017010,210027000044,8248,586.05,608,302,49.7%,306,50.3%,407,66.9%,91,15.0%,44,7.2%,15,2.5%,0,0.0%,0,0.0%,51,8.4%,348,57.2%,35,5.8%,95.6%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,35.00,4.00,31.00,34.00,1.00,0.00,0.00,0.00,0.00,0.00,35.00,0,0.0%,14,11.8%,52.9%,35.3%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,640,30,10,1845,CKEC,901
20152016,90,NELSON,17,Bardstown Independent,20,Bardstown High School,17020,90017020,210027000045,9693,585.29,620,326,52.6%,294,47.4%,426,68.7%,133,21.5%,32,5.2%,5,0.8%,1,0.2%,0,0.0%,23,3.7%,311,50.2%,43,6.9%,92.6%,6.3%,0.8%,N/A,70,45.5%,63,40.9%,7,4.5%,30,19.5%,45,29.2%,3,1.9%,2,1.3%,4,2.6%,16:1,40.00,20.00,20.00,34.00,5.00,0.00,0.00,0.00,1.00,0.00,40.00,0,0.0%,11.8,5.9%,45.1%,45.1%,3.9%,0.0%,100.0%,0.0%,1.9:1,100%,355,19,2,215,CKEC,901
20152016,90,NELSON,17,Bardstown Independent,30,Bardstown Middle School,17030,90017030,210027000046,8066,552.77,579,305,52.7%,274,47.3%,388,67.0%,98,16.9%,42,7.3%,10,1.7%,0,0.0%,0,0.0%,41,7.1%,334,57.7%,31,5.4%,95.2%,0.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,33.00,13.00,20.00,29.00,3.00,0.00,0.00,0.00,1.00,0.00,33.00,0,0.0%,13.8,10.4%,50.0%,37.5%,2.1%,0.0%,100.0%,0.0%,1.8:1,100%,572,125,3,82,CKEC,901
20152016,90,NELSON,17,Bardstown Independent,12,Bardstown Primary School,17012,90017012,210027002050,8928,627.76,658,349,53.0%,309,47.0%,464,70.5%,63,9.6%,42,6.4%,16,2.4%,0,0.0%,0,0.0%,73,11.1%,395,60.0%,24,3.6%,94.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,40.00,1.00,39.00,37.00,3.00,0.00,0.00,0.00,0.00,0.00,40.00,0,0.0%,12.2,17.6%,32.4%,50.0%,0.0%,0.0%,100.0%,0.0%,2:1,100%,620,16,6,900,CKEC,901
20152016,90,NELSON,17,Bardstown Independent,,---District Total---,17,,,10663,2359.82,2480,"1,294",52.2%,"1,186",47.8%,"1,694",68.3%,389,15.7%,161,6.5%,46,1.9%,1,0.0%,0,0.0%,189,7.6%,"1,400",56.5%,133,5.4%,94.4%,2.6%,0.6%,N/A,70,45.5%,63,40.9%,7,4.5%,30,19.5%,45,29.2%,3,1.9%,2,1.3%,4,2.6%,15:1,156.00,38.00,118.00,142.00,12.00,0.00,0.00,0.00,2.00,0.00,156.00,2,0.0%,12.9,11.9%,44.9%,41.5%,1.7%,0.0%,100.0%,0.0%,1.8:1,100%,2197,190,21,3042,CKEC,901
20152016,5,BARREN,21,Barren County,10,Austin Tracy Elementary School,21010,5021010,210030000047,11087,216.93,230,116,50.4%,114,49.6%,215,93.5%,0,0.0%,6,2.6%,0,0.0%,0,0.0%,0,0.0%,9,3.9%,149,64.8%,12,5.2%,96.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,19.00,4.00,15.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1,0.0%,12.6,22.2%,44.4%,33.3%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,92,34,12,24021,GRREC,902
20152016,5,BARREN,21,Barren County,12,BAVEL,21012,5021012,210030001970,2636,183.95,263,92,35.0%,171,65.0%,231,87.8%,2,0.8%,14,5.3%,4,1.5%,0,0.0%,0,0.0%,12,4.6%,23,8.7%,2,0.8%,N/A,6.5%,N/A,N/A,21,35.6%,18,30.5%,3,5.1%,35,59.3%,2,3.4%,N/A,0.0%,N/A,0.0%,1,1.7%,88:1,3.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.4:1,100%,263,,,232,GRREC,902
20152016,5,BARREN,21,Barren County,27,Barren County High School,21027,5021027,210030000048,7880,1205.89,1257,606,48.2%,651,51.8%,"1,184",94.2%,14,1.1%,40,3.2%,0,0.0%,0,0.0%,0,0.0%,19,1.5%,571,45.4%,103,8.2%,94.3%,2.1%,0.5%,N/A,109,43.6%,106,42.4%,3,1.2%,57,22.8%,44,17.6%,27,10.8%,4,1.6%,9,3.6%,17:1,75.00,30.00,45.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,3,0.0%,14.7,15.9%,40.2%,42.7%,0.0%,1.2%,100.0%,0.0%,1.9:1,100%,563,4,2,26282,GRREC,902
20152016,5,BARREN,21,Barren County,50,Barren County Middle School,21050,5021050,210030000607,7558,616.72,635,300,47.2%,335,52.8%,600,94.5%,9,1.4%,14,2.2%,2,0.3%,1,0.2%,1,0.2%,8,1.3%,342,53.9%,45,7.1%,95.3%,0.2%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,37.00,9.00,28.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,37.00,4,0.0%,12.5,20.5%,41.0%,35.9%,0.0%,2.6%,100.0%,0.0%,1.6:1,100%,125,6,4,18721,GRREC,902
20152016,5,BARREN,21,Barren County,11,College Street Campus,21011,5021011,210030001303,17581,58.86,19,6,31.6%,13,68.4%,18,94.7%,0,0.0%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,62,326.3%,0,0.0%,90.1%,47.4%,N/A,N/A,2,16.7%,2,16.7%,N/A,0.0%,2,16.7%,4,33.3%,4,33.3%,N/A,0.0%,N/A,0.0%,2:1,8.00,4.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1,0.0%,14.2,33.3%,26.7%,33.3%,6.7%,0.0%,100.0%,0.0%,1:1,100%,81,,,7694,GRREC,902
20152016,5,BARREN,21,Barren County,35,Eastern Elementary School,21035,5021035,210030000049,10245,336.89,357,188,52.7%,169,47.3%,336,94.1%,4,1.1%,10,2.8%,3,0.8%,0,0.0%,2,0.6%,2,0.6%,198,55.5%,31,8.7%,95.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,25.00,3.00,22.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,2,0.0%,10.4,32.0%,40.0%,28.0%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,230,58,2,24011,GRREC,902
20152016,5,BARREN,21,Barren County,80,Hiseville Elementary School,21080,5021080,210030000050,13107,202.51,210,106,50.5%,104,49.5%,198,94.3%,1,0.5%,3,1.4%,0,0.0%,0,0.0%,0,0.0%,8,3.8%,135,64.3%,10,4.8%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,20.00,1.00,19.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1,0.0%,15.1,23.5%,58.8%,17.6%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,227,53,8,9750,GRREC,902
20152016,5,BARREN,21,Barren County,14,North Jackson Elementary,21014,5021014,210030002232,8955,488.64,507,253,49.9%,254,50.1%,476,93.9%,4,0.8%,15,3.0%,3,0.6%,0,0.0%,1,0.2%,8,1.6%,183,36.1%,45,8.9%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,31.00,1.00,30.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1,0.0%,8.8,31.3%,43.8%,25.0%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,495,24,22,56455,GRREC,902
20152016,5,BARREN,21,Barren County,130,Park City Elementary School,21130,5021130,210030000051,10216,366.42,386,203,52.6%,183,47.4%,329,85.2%,10,2.6%,33,8.5%,0,0.0%,1,0.3%,0,0.0%,13,3.4%,278,72.0%,24,6.2%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.00,4.00,24.00,26.00,2.00,0.00,0.00,0.00,0.00,0.00,28.00,0,0.0%,10.1,43.5%,56.5%,0.0%,0.0%,0.0%,100.0%,4.3%,1.1:1,100%,114,42,14,12769,GRREC,902
20152016,5,BARREN,21,Barren County,150,Red Cross Elementary School,21150,5021150,210030000052,9857,594.96,622,329,52.9%,293,47.1%,565,90.8%,13,2.1%,28,4.5%,1,0.2%,0,0.0%,0,0.0%,15,2.4%,350,56.3%,39,6.3%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,45.00,4.00,41.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,7,0.0%,13.6,15.8%,31.6%,52.6%,0.0%,0.0%,100.0%,0.0%,2.3:1,100%,327,77,6,47046,GRREC,902
20152016,5,BARREN,21,Barren County,180,Temple Hill Elementary School,21180,5021180,210030000053,10693,267.43,282,147,52.1%,135,47.9%,258,91.5%,0,0.0%,20,7.1%,0,0.0%,0,0.0%,0,0.0%,4,1.4%,169,59.9%,15,5.3%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,22.00,2.00,20.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,2,0.0%,13.3,23.8%,33.3%,42.9%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,99,3,2,17285,GRREC,902
20152016,5,BARREN,21,Barren County,,---District Total---,21,,,10659,4539.19,4768,"2,346",49.2%,"2,422",50.8%,"4,410",92.5%,57,1.2%,184,3.9%,13,0.3%,2,0.0%,4,0.1%,98,2.1%,"2,460",51.6%,326,6.8%,95.2%,1.6%,2.1%,N/A,132,41.1%,126,39.3%,6,1.9%,94,29.3%,50,15.6%,31,9.7%,4,1.2%,10,3.1%,15:1,303.00,62.00,241.00,299.00,4.00,0.00,0.00,0.00,0.00,0.00,303.00,23,0.0%,12.7,23.5%,41.0%,34.5%,0.3%,0.6%,100.0%,0.3%,1.7:1,100%,2616,301,72,244266,GRREC,902
20152016,6,BATH,25,Bath County,40,Bath County High School,25040,6025040,210033000057,8784,551.17,591,296,50.1%,295,49.9%,575,97.3%,7,1.2%,6,1.0%,0,0.0%,0,0.0%,0,0.0%,3,0.5%,357,60.4%,40,6.8%,91.0%,0.7%,0.5%,N/A,70,53.0%,69,52.3%,1,0.8%,2,1.5%,33,25.0%,21,15.9%,1,0.8%,5,3.8%,14:1,43.00,21.00,22.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,2,0.0%,13.9,16.3%,40.8%,40.8%,2.0%,0.0%,100.0%,0.0%,2.3:1,100%,265,13,21,124,KEDC,903
20152016,6,BATH,25,Bath County,20,Bath County Middle School,25020,6025020,210033001606,6961,448.28,468,253,54.1%,215,45.9%,449,95.9%,3,0.6%,9,1.9%,1,0.2%,1,0.2%,0,0.0%,5,1.1%,319,68.2%,33,7.1%,93.3%,0.6%,1.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.00,9.00,23.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,2,0.0%,10.5,20.7%,51.7%,27.6%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,354,1,2,300,KEDC,903
20152016,6,BATH,25,Bath County,14,Crossroads Elementary School,25014,6025014,210033002223,6490,416.24,448,238,53.1%,210,46.9%,420,93.8%,2,0.4%,16,3.6%,0,0.0%,0,0.0%,0,0.0%,10,2.2%,316,70.5%,21,4.7%,93.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,28.00,1.00,27.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0,0.0%,11.5,36.7%,53.3%,10.0%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,440,8,2,1029,KEDC,903
20152016,6,BATH,25,Bath County,30,Owingsville Elementary School,25030,6025030,210033000056,6916,512.61,537,285,53.1%,252,46.9%,506,94.2%,2,0.4%,21,3.9%,2,0.4%,0,0.0%,0,0.0%,6,1.1%,385,71.7%,25,4.7%,94.2%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,37.00,1.00,36.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,4,0.0%,11.8,26.5%,50.0%,23.5%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,,,,,KEDC,903
20152016,6,BATH,25,Bath County,12,Second Chance Academy,25012,6025012,210033002335,23551,5.82,10,10,100.0%,0,0.0%,10,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,10,100.0%,0,0.0%,81.5%,30.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,17,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,0,,,0,KEDC,903
20152016,6,BATH,25,Bath County,,---District Total---,25,,,9429,1934.12,2054,"1,082",52.7%,972,47.3%,"1,960",95.4%,14,0.7%,52,2.5%,3,0.1%,1,0.0%,0,0.0%,24,1.2%,"1,387",67.5%,119,5.8%,92.9%,0.8%,0.9%,N/A,70,52.2%,69,51.5%,1,0.7%,2,1.5%,34,25.4%,21,15.7%,2,1.5%,5,3.7%,14:1,139.00,31.00,108.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,139.00,8,0.0%,12.1,23.6%,48.6%,27.1%,0.7%,0.0%,100.0%,0.0%,1.7:1,100%,1059,22,25,1453,KEDC,903
20152016,59,KENTON,26,Beechwood Independent,10,Beechwood Elementary School,26010,59026010,210036000059,6444,647.61,667,334,50.1%,333,49.9%,580,87.0%,4,0.6%,59,8.8%,12,1.8%,0,0.0%,0,0.0%,12,1.8%,114,17.1%,5,0.7%,97.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,43.00,4.00,39.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,5,0.0%,13.2,16.2%,51.4%,32.4%,0.0%,0.0%,100.0%,0.0%,.5:1,100%,565,123,25,8250,NKCES,905
20152016,59,KENTON,26,Beechwood Independent,20,Beechwood High School,26020,59026020,210036000060,6801,619.27,642,330,51.4%,312,48.6%,580,90.3%,4,0.6%,22,3.4%,18,2.8%,2,0.3%,1,0.2%,15,2.3%,84,13.1%,8,1.2%,96.4%,0.3%,0.2%,N/A,90,89.1%,64,63.4%,26,25.7%,N/A,0.0%,9,8.9%,N/A,0.0%,2,2.0%,N/A,0.0%,18:1,37.00,13.00,24.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,3,0.0%,14,4.8%,57.1%,38.1%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,465,201,25,4500,NKCES,905
20152016,59,KENTON,26,Beechwood Independent,420,Guardian Angel,26420,59026420,210036002409,9356,36.96,35,23,65.7%,12,34.3%,29,82.9%,5,14.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,2.9%,35,100.0%,0,0.0%,98.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,5.00,2.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,0.0%,7.2,20.0%,60.0%,20.0%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,,,,,NKCES,905
20152016,59,KENTON,26,Beechwood Independent,,---District Total---,26,,,8862,1303.84,1344,687,51.1%,657,48.9%,"1,189",88.5%,13,1.0%,81,6.0%,30,2.2%,2,0.1%,1,0.1%,28,2.1%,233,17.3%,13,1.0%,97.0%,0.2%,0.2%,N/A,90,89.1%,64,63.4%,26,25.7%,N/A,0.0%,9,8.9%,N/A,0.0%,2,2.0%,N/A,0.0%,15:1,85.00,19.00,66.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,9,0.0%,13.3,10.7%,54.8%,34.5%,0.0%,0.0%,100.0%,0.0%,.5:1,100%,1030,324,50,12750,NKCES,905
20152016,7,BELL,31,Bell County,12,Bell Central School Center,31012,7031012,210039001881,10049,488.34,520,245,47.1%,275,52.9%,508,97.7%,7,1.3%,2,0.4%,1,0.2%,0,0.0%,0,0.0%,2,0.4%,380,73.1%,24,4.6%,93.8%,2.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,45.00,8.00,37.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0,0.0%,13.5,23.1%,28.2%,46.2%,2.6%,0.0%,100.0%,2.6%,1.9:1,100%,473,15,2,2005,SESC,907
20152016,7,BELL,31,Bell County,340,Bell County Alternative School,31340,7031340,210039000002,19484,17.13,31,20,64.5%,11,35.5%,30,96.8%,0,0.0%,1,3.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,24,77.4%,0,0.0%,77.8%,19.4%,N/A,N/A,4,40.0%,4,40.0%,N/A,0.0%,2,20.0%,3,30.0%,N/A,0.0%,1,10.0%,N/A,0.0%,9:1,4.00,3.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0,0.0%,19,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,48,,,0,SESC,907
20152016,7,BELL,31,Bell County,40,Bell County High School,31040,7031040,210039000062,6832,710.36,779,407,52.2%,372,47.8%,767,98.5%,4,0.5%,4,0.5%,0,0.0%,2,0.3%,0,0.0%,2,0.3%,561,72.0%,56,7.2%,89.0%,1.8%,0.4%,N/A,88,50.3%,80,45.7%,8,4.6%,12,6.9%,31,17.7%,2,1.1%,37,21.1%,5,2.9%,19:1,41.00,23.00,18.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,1,0.0%,13.6,14.3%,26.5%,59.2%,0.0%,0.0%,100.0%,2.0%,2.1:1,100%,10,7,2,16,SESC,907
20152016,7,BELL,31,Bell County,180,Frakes School Center,31180,7031180,210039000067,10822,130.23,135,73,54.1%,62,45.9%,130,96.3%,2,1.5%,2,1.5%,0,0.0%,0,0.0%,0,0.0%,1,0.7%,105,77.8%,5,3.7%,93.1%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,11.00,1.00,10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0,0.0%,13.4,21.4%,57.1%,14.3%,7.1%,0.0%,100.0%,0.0%,1:1,100%,93,12,2,166,SESC,907
20152016,7,BELL,31,Bell County,250,Lone Jack School Center,31250,7031250,210039000068,10301,178.6,199,110,55.3%,89,44.7%,199,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,173,86.9%,8,4.0%,92.3%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,14.00,3.00,11.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0,0.0%,13.5,33.3%,26.7%,40.0%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,199,4,2,496,SESC,907
