SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_UNKNOWN_CNT,TRANSITION_UNKNOWN_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20162017,4,BALLARD,15,Ballard County,5,Ballard County Middle School,15005,4015005,210021000035,10489,272.6,288,151,52.4%,137,47.6%,254,88.2%,13,4.5%,5,1.7%,2,0.7%,2,0.7%,0,0.0%,12,4.2%,156,54.2%,12,4.2%,95.6%,0.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,18.00,3.00,15.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1,0.0%,13.2,30.8%,53.8%,15.4%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,293,18,2,216,WKEC,908
20162017,4,BALLARD,15,Ballard County,10,Ballard Memorial High School,15010,4015010,210021000036,12923,383.25,398,226,56.8%,172,43.2%,352,88.4%,22,5.5%,8,2.0%,2,0.5%,0,0.0%,0,0.0%,14,3.5%,192,48.2%,15,3.8%,94.4%,0.0%,1.2%,N/A,46,53.5%,46,53.5%,N/A,0.0%,2,2.3%,23,26.7%,N/A,0.0%,8,9.3%,7,8.1%,14:1,32.00,12.00,20.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,1,0.0%,12.5,25.0%,53.6%,21.4%,0.0%,0.0%,100.0%,0.0%,1:1,100%,215,15,6,200,WKEC,908
20162017,4,BALLARD,15,Ballard County,,---District Total---,15,,,11677,1172.5,1230,664,54.0%,566,46.0%,"1,093",88.9%,47,3.8%,22,1.8%,5,0.4%,3,0.2%,0,0.0%,60,4.9%,694,56.4%,49,4.0%,95.2%,0.2%,0.8%,N/A,46,53.5%,46,53.5%,N/A,0.0%,2,2.3%,23,26.7%,N/A,0.0%,8,9.3%,7,8.1%,15:1,81.00,13.00,68.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,4,0.0%,13.3,30.0%,53.3%,16.7%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,695,36,11,2004,WKEC,908
20162017,61,KNOX,16,Barbourville Independent,11,Barbourville City School,16011,61016011,210024001969,8060,626.13,667,318,47.7%,349,52.3%,639,95.8%,17,2.5%,4,0.6%,4,0.6%,0,0.0%,0,0.0%,3,0.4%,409,61.3%,35,5.2%,93.0%,0.2%,0.3%,N/A,24,54.6%,22,50.0%,2,4.6%,5,11.4%,10,22.7%,1,2.3%,4,9.1%,N/A,0.0%,17:1,39.00,10.00,29.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0,0.0%,14,6.8%,50.0%,40.9%,2.3%,0.0%,100.0%,4.3%,2.1:1,100%,492,0,0,2263,SESC,907
20162017,61,KNOX,16,Barbourville Independent,,---District Total---,16,,,9254,626.13,667,318,47.7%,349,52.3%,639,95.8%,17,2.5%,4,0.6%,4,0.6%,0,0.0%,0,0.0%,3,0.4%,409,61.3%,35,5.2%,93.2%,0.2%,0.3%,N/A,24,54.6%,22,50.0%,2,4.6%,5,11.4%,10,22.7%,1,2.3%,4,9.1%,N/A,0.0%,17:1,39.00,10.00,29.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,,0.0%,14,6.8%,50.0%,40.9%,2.3%,0.0%,100.0%,4.3%,2.1:1,100%,492,0,0,2263,SESC,907
20162017,90,NELSON,17,Bardstown Independent,5,Bardstown Alternative School,17005,90017005,210027002359,26245,14.04,31,22,71.0%,9,29.0%,16,51.6%,9,29.0%,3,9.7%,0,0.0%,0,0.0%,0,0.0%,3,9.7%,29,93.5%,1,3.2%,63.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,21,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.3:1,100%,22,,,0,CKEC,901
20162017,90,NELSON,17,Bardstown Independent,10,Bardstown Elementary School,17010,90017010,210027000044,10627,604.94,631,336,53.2%,295,46.8%,428,67.8%,71,11.3%,43,6.8%,21,3.3%,1,0.2%,0,0.0%,67,10.6%,377,59.7%,40,6.3%,95.5%,0.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,37.00,3.00,34.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,37.00,,0.0%,13.2,13.5%,43.2%,43.2%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,635,32,2,1200,CKEC,901
20162017,90,NELSON,17,Bardstown Independent,20,Bardstown High School,17020,90017020,210027000045,12479,540.81,575,307,53.4%,268,46.6%,393,68.3%,122,21.2%,31,5.4%,5,0.9%,1,0.2%,0,0.0%,23,4.0%,285,49.6%,39,6.8%,93.1%,7.0%,1.1%,N/A,37,31.4%,36,30.5%,1,0.9%,13,11.0%,48,40.7%,10,8.5%,8,6.8%,2,1.7%,15:1,39.00,19.00,20.00,33.00,5.00,0.00,0.00,0.00,1.00,0.00,39.00,0,0.0%,12,8.5%,46.8%,42.6%,2.1%,0.0%,100.0%,0.0%,1.3:1,100%,275,24,2,150,CKEC,901
20162017,90,NELSON,17,Bardstown Independent,30,Bardstown Middle School,17030,90017030,210027000046,10063,548.15,576,281,48.8%,295,51.2%,382,66.3%,96,16.7%,43,7.5%,9,1.6%,1,0.2%,0,0.0%,45,7.8%,410,71.2%,26,4.5%,95.0%,0.0%,0.0%,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,1,33.3%,N/A,0.0%,2,66.7%,N/A,0.0%,18:1,32.00,13.00,19.00,28.00,3.00,0.00,0.00,0.00,1.00,0.00,32.00,0,0.0%,13.9,9.8%,61.0%,29.3%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,52,43,3,19,CKEC,901
20162017,90,NELSON,17,Bardstown Independent,12,Bardstown Primary School,17012,90017012,210027002050,11718,602.76,636,334,52.5%,302,47.5%,437,68.7%,69,10.8%,49,7.7%,10,1.6%,0,0.0%,0,0.0%,71,11.2%,385,60.5%,40,6.3%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,38.00,1.00,37.00,36.00,2.00,0.00,0.00,0.00,0.00,0.00,38.00,0,0.0%,13.2,14.7%,35.3%,50.0%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,627,33,3,7500,CKEC,901
20162017,90,NELSON,17,Bardstown Independent,,---District Total---,17,,,11883,2310.69,2449,1280,52.3%,1169,47.7%,"1,656",67.6%,367,15.0%,169,6.9%,45,1.8%,3,0.1%,0,0.0%,209,8.5%,"1,486",60.7%,146,6.0%,94.4%,3.0%,0.8%,N/A,37,31.4%,36,30.5%,1,0.9%,13,11.0%,48,40.7%,10,8.5%,8,6.8%,2,1.7%,15:1,155.00,36.00,119.00,142.00,11.00,0.00,0.00,0.00,2.00,0.00,155.00,3,0.0%,13.1,13.1%,46.4%,39.9%,0.6%,0.0%,100.0%,0.0%,1.4:1,100%,1611,132,10,8869,CKEC,901
20162017,5,BARREN,21,Barren County,10,Austin Tracy Elementary School,21010,5021010,210030000047,13451,209.45,221,119,53.8%,102,46.2%,204,92.3%,0,0.0%,8,3.6%,0,0.0%,0,0.0%,0,0.0%,9,4.1%,157,71.0%,8,3.6%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,19.00,5.00,14.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1,0.0%,13.4,23.5%,47.1%,29.4%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,160,25,3,29849,GRREC,902
20162017,5,BARREN,21,Barren County,12,BAVEL,21012,5021012,210030001970,6488,191.7,255,98,38.4%,157,61.6%,218,85.5%,3,1.2%,15,5.9%,5,2.0%,1,0.4%,0,0.0%,13,5.1%,45,17.6%,1,0.4%,N/A,N/A,N/A,N/A,18,39.1%,15,32.6%,3,6.5%,14,30.4%,13,28.3%,1,2.2%,N/A,0.0%,N/A,0.0%,85:1,3.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,19.2:1,100%,255,,,350,GRREC,902
20162017,5,BARREN,21,Barren County,27,Barren County High School,21027,5021027,210030000048,10719,1175.77,1230,608,49.4%,622,50.6%,"1,153",93.7%,11,0.9%,45,3.7%,0,0.0%,0,0.0%,1,0.1%,20,1.6%,570,46.3%,54,4.4%,93.5%,1.9%,0.6%,N/A,155,57.0%,139,51.1%,16,5.9%,23,8.5%,33,12.1%,50,18.4%,1,0.4%,10,3.7%,17:1,73.00,29.00,44.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,3,0.0%,15.5,14.3%,36.9%,45.2%,2.4%,1.2%,100.0%,0.0%,1.8:1,100%,832,24,2,51684,GRREC,902
20162017,5,BARREN,21,Barren County,50,Barren County Middle School,21050,5021050,210030000607,9428,650.94,691,336,48.6%,355,51.4%,640,92.6%,14,2.0%,18,2.6%,3,0.4%,1,0.1%,0,0.0%,15,2.2%,380,55.0%,33,4.8%,94.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,39.00,9.00,30.00,38.00,1.00,0.00,0.00,0.00,0.00,0.00,39.00,4,0.0%,11.1,32.6%,32.6%,34.9%,0.0%,0.0%,100.0%,2.3%,1.7:1,100%,210,3,6,39301,GRREC,902
20162017,5,BARREN,21,Barren County,11,College Street Campus,21011,5021011,210030001303,24455,50.78,69,37,53.6%,32,46.4%,66,95.7%,2,2.9%,1,1.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,57,82.6%,2,2.9%,90.2%,N/A,N/A,N/A,1,6.7%,N/A,0.0%,1,6.7%,7,46.7%,5,33.3%,1,6.7%,N/A,0.0%,1,6.7%,8:1,9.00,5.00,4.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,1,0.0%,13.8,37.5%,12.5%,37.5%,12.5%,0.0%,100.0%,0.0%,.7:1,100%,30,,,3172,GRREC,902
20162017,5,BARREN,21,Barren County,35,Eastern Elementary School,21035,5021035,210030000049,11207,347.13,370,190,51.4%,180,48.6%,345,93.2%,6,1.6%,9,2.4%,2,0.5%,0,0.0%,2,0.5%,6,1.6%,216,58.4%,15,4.1%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,29.00,3.00,26.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,2,0.0%,9.5,39.3%,42.9%,17.9%,0.0%,0.0%,100.0%,0.0%,1.6:1,100%,238,35,2,27445,GRREC,902
20162017,5,BARREN,21,Barren County,80,Hiseville Elementary School,21080,5021080,210030000050,14735,207.14,220,108,49.1%,112,50.9%,204,92.7%,1,0.5%,5,2.3%,0,0.0%,0,0.0%,0,0.0%,10,4.5%,159,72.3%,5,2.3%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,18.00,2.00,16.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1,0.0%,16.5,25.0%,56.3%,18.8%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,260,50,10,21154,GRREC,902
20162017,5,BARREN,21,Barren County,14,North Jackson Elementary,21014,5021014,210030002232,10237,488.35,515,253,49.1%,262,50.9%,470,91.3%,4,0.8%,19,3.7%,7,1.4%,1,0.2%,1,0.2%,13,2.5%,230,44.7%,18,3.5%,96.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,32.00,1.00,31.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,1,0.0%,10,23.3%,56.7%,20.0%,0.0%,0.0%,100.0%,3.3%,1.6:1,100%,476,55,20,67581,GRREC,902
20162017,5,BARREN,21,Barren County,130,Park City Elementary School,21130,5021130,210030000051,11518,367.5,376,191,50.8%,185,49.2%,323,85.9%,6,1.6%,29,7.7%,1,0.3%,0,0.0%,0,0.0%,17,4.5%,266,70.7%,26,6.9%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.00,5.00,23.00,26.00,2.00,0.00,0.00,0.00,0.00,0.00,28.00,0,0.0%,10.6,45.8%,54.2%,0.0%,0.0%,0.0%,100.0%,0.0%,1.1:1,100%,121,47,16,24465,GRREC,902
20162017,5,BARREN,21,Barren County,150,Red Cross Elementary School,21150,5021150,210030000052,11184,582.67,611,322,52.7%,289,47.3%,553,90.5%,8,1.3%,31,5.1%,1,0.2%,0,0.0%,0,0.0%,18,2.9%,361,59.1%,32,5.2%,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,44.00,4.00,40.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,7,0.0%,14.2,15.8%,31.6%,52.6%,0.0%,0.0%,100.0%,2.6%,2.1:1,100%,312,66,7,55372,GRREC,902
20162017,5,BARREN,21,Barren County,180,Temple Hill Elementary School,21180,5021180,210030000053,12311,259.01,272,141,51.8%,131,48.2%,243,89.3%,1,0.4%,23,8.5%,0,0.0%,0,0.0%,0,0.0%,5,1.8%,152,55.9%,17,6.3%,96.1%,0.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,21.00,1.00,20.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,2,0.0%,14.7,15.0%,35.0%,50.0%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,137,18,3,26603,GRREC,902
20162017,5,BARREN,21,Barren County,,---District Total---,21,,,11499,4530.43,4830,2403,49.8%,2427,50.2%,"4,419",91.5%,56,1.2%,203,4.2%,19,0.4%,3,0.1%,4,0.1%,126,2.6%,"2,593",53.7%,211,4.4%,94.9%,1.2%,1.2%,N/A,174,52.3%,154,46.3%,20,6.0%,44,13.2%,51,15.3%,52,15.6%,1,0.3%,11,3.3%,15:1,304.00,63.00,241.00,300.00,4.00,0.00,0.00,0.00,0.00,0.00,304.00,20,0.0%,13,24.4%,40.3%,34.1%,1.0%,0.3%,100.0%,1.0%,1.7:1,100%,3031,323,69,346976,GRREC,902
20162017,6,BATH,25,Bath County,40,Bath County High School,25040,6025040,210033000057,8819,528.28,574,296,51.6%,278,48.4%,557,97.0%,6,1.0%,7,1.2%,0,0.0%,0,0.0%,0,0.0%,4,0.7%,381,66.4%,35,6.1%,91.5%,1.4%,0.5%,N/A,81,57.0%,81,57.0%,N/A,0.0%,N/A,0.0%,21,14.8%,38,26.8%,N/A,0.0%,2,1.4%,14:1,42.00,22.00,20.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,2,0.0%,15.7,15.6%,37.8%,42.2%,4.4%,0.0%,100.0%,0.0%,1.4:1,100%,369,12,2,58,KEDC,903
20162017,6,BATH,25,Bath County,20,Bath County Middle School,25020,6025020,210033001606,6637,453.56,480,248,51.7%,232,48.3%,451,94.0%,2,0.4%,19,4.0%,2,0.4%,1,0.2%,0,0.0%,5,1.0%,328,68.3%,22,4.6%,93.7%,1.3%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.00,8.00,24.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,2,0.0%,9.7,30.8%,38.5%,30.8%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,300,3,2,350,KEDC,903
20162017,6,BATH,25,Bath County,14,Crossroads Elementary School,25014,6025014,210033002223,7189,417.2,440,246,55.9%,194,44.1%,417,94.8%,3,0.7%,13,3.0%,0,0.0%,0,0.0%,0,0.0%,7,1.6%,313,71.1%,19,4.3%,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,28.00,1.00,27.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0,0.0%,12.7,36.7%,53.3%,10.0%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,466,8,2,1351,KEDC,903
20162017,6,BATH,25,Bath County,30,Owingsville Elementary School,25030,6025030,210033000056,7428,493.07,525,284,54.1%,241,45.9%,500,95.2%,2,0.4%,14,2.7%,1,0.2%,0,0.0%,0,0.0%,8,1.5%,376,71.6%,7,1.3%,94.5%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,36.00,2.00,34.00,35.00,0.00,1.00,0.00,0.00,0.00,0.00,36.00,4,0.0%,13.3,24.2%,45.5%,27.3%,3.0%,0.0%,100.0%,0.0%,1.7:1,100%,519,3,3,1158,KEDC,903
20162017,6,BATH,25,Bath County,12,Second Chance Academy,25012,6025012,210033002335,24380,5,7,6,85.7%,1,14.3%,7,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,6,85.7%,0,0.0%,82.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,18,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.3:1,100%,40,,,0,KEDC,903
20162017,6,BATH,25,Bath County,,---District Total---,25,,,10368,1897.1,2026,1080,53.3%,946,46.7%,"1,932",95.4%,13,0.6%,53,2.6%,3,0.1%,1,0.0%,0,0.0%,24,1.2%,"1,404",69.3%,83,4.1%,93.4%,1.3%,0.7%,N/A,81,57.0%,81,57.0%,N/A,0.0%,N/A,0.0%,21,14.8%,38,26.8%,N/A,0.0%,2,1.4%,14:1,138.00,32.00,106.00,137.00,0.00,1.00,0.00,0.00,0.00,0.00,138.00,9,0.0%,13.2,25.0%,44.1%,28.7%,2.2%,0.0%,100.0%,0.0%,1.6:1,100%,1694,26,9,2917,KEDC,903
20162017,59,KENTON,26,Beechwood Independent,10,Beechwood Elementary School,26010,59026010,210036000059,7209,689.51,712,355,49.9%,357,50.1%,610,85.7%,5,0.7%,62,8.7%,14,2.0%,0,0.0%,0,0.0%,21,2.9%,168,23.6%,14,2.0%,97.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,43.00,4.00,39.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,5,0.0%,13.9,15.8%,52.6%,31.6%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,625,110,12,1265,NKCES,905
20162017,59,KENTON,26,Beechwood Independent,20,Beechwood High School,26020,59026020,210036000060,8208,628.77,650,339,52.2%,311,47.8%,582,89.5%,2,0.3%,28,4.3%,18,2.8%,3,0.5%,0,0.0%,17,2.6%,86,13.2%,6,0.9%,96.3%,0.6%,0.0%,N/A,92,86.0%,67,62.6%,25,23.4%,N/A,0.0%,8,7.5%,3,2.8%,3,2.8%,1,0.9%,18:1,36.00,13.00,23.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,3,0.0%,14.3,7.7%,56.4%,35.9%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,425,156,15,1334,NKCES,905
20162017,59,KENTON,26,Beechwood Independent,420,Guardian Angel,26420,59026420,210036002409,12689,37.01,39,22,56.4%,17,43.6%,32,82.1%,3,7.7%,1,2.6%,0,0.0%,1,2.6%,0,0.0%,2,5.1%,0,0.0%,0,0.0%,99.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,4.00,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,,0.0%,9,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,.3:1,100%,60,,,1200,NKCES,905
20162017,59,KENTON,26,Beechwood Independent,,---District Total---,26,,,9392,1355.3,1401,716,51.1%,685,48.9%,"1,224",87.4%,10,0.7%,91,6.5%,32,2.3%,4,0.3%,0,0.0%,40,2.9%,254,18.1%,20,1.4%,96.8%,0.5%,0.0%,N/A,92,86.0%,67,62.6%,25,23.4%,N/A,0.0%,8,7.5%,3,2.8%,3,2.8%,1,0.9%,16:1,83.00,19.00,64.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,8,0.0%,14.1,11.1%,55.6%,33.3%,0.0%,0.0%,100.0%,0.0%,.5:1,100%,1110,266,27,3799,NKCES,905
20162017,7,BELL,31,Bell County,12,Bell Central School Center,31012,7031012,210039001881,9008,491.54,516,247,47.9%,269,52.1%,505,97.9%,6,1.2%,2,0.4%,1,0.2%,0,0.0%,0,0.0%,2,0.4%,379,73.4%,30,5.8%,94.0%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,38.00,6.00,32.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0,0.0%,14.9,17.9%,35.9%,43.6%,2.6%,0.0%,100.0%,0.0%,1.9:1,100%,450,6,2,3220,SESC,907
20162017,7,BELL,31,Bell County,340,Bell County Alternative School,31340,7031340,210039000002,23322,20.66,38,21,55.3%,17,44.7%,35,92.1%,1,2.6%,2,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,33,86.8%,1,2.6%,77.8%,N/A,N/A,N/A,2,28.6%,2,28.6%,N/A,0.0%,1,14.3%,2,28.6%,1,14.3%,1,14.3%,N/A,0.0%,25:1,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,23,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,38,,,0,SESC,907
20162017,7,BELL,31,Bell County,40,Bell County High School,31040,7031040,210039000062,7794,675.68,748,413,55.2%,335,44.8%,735,98.3%,4,0.5%,3,0.4%,0,0.0%,2,0.3%,0,0.0%,4,0.5%,552,73.8%,38,5.1%,89.8%,1.9%,0.7%,N/A,113,68.5%,109,66.1%,4,2.4%,4,2.4%,24,14.6%,N/A,0.0%,20,12.1%,4,2.4%,18:1,41.00,22.00,19.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,1,0.0%,14.4,21.3%,25.5%,51.1%,2.1%,0.0%,100.0%,4.0%,2:1,100%,50,30,2,36,SESC,907
20162017,7,BELL,31,Bell County,180,Frakes School Center,31180,7031180,210039000067,11516,124.09,132,73,55.3%,59,44.7%,127,96.2%,2,1.5%,2,1.5%,0,0.0%,0,0.0%,0,0.0%,1,0.8%,104,78.8%,12,9.1%,93.7%,5.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,10.00,1.00,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0,0.0%,15.6,13.3%,46.7%,33.3%,6.7%,0.0%,100.0%,0.0%,.9:1,100%,86,8,2,187,SESC,907
20162017,7,BELL,31,Bell County,250,Lone Jack School Center,31250,7031250,210039000068,9775,169.31,190,102,53.7%,88,46.3%,190,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,162,85.3%,5,2.6%,92.9%,1.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,12.00,3.00,9.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0,0.0%,14.9,25.0%,18.8%,56.3%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,190,4,2,624,SESC,907
