Fiscal Year,District,Rank,Years,,I,II,III
2012 - 2013,075 Butler County,IV,40,,31372,0,0
2012 - 2013,075 Butler County,V,0,,29313,0,0
2012 - 2013,075 Butler County,V,1,,29313,0,0
2012 - 2013,075 Butler County,V,2,,29313,0,0
2012 - 2013,075 Butler County,V,3,,29313,0,0
2012 - 2013,075 Butler County,V,4,,29313,0,0
2012 - 2013,075 Butler County,V,5,,29313,0,0
2012 - 2013,075 Butler County,V,6,,29313,0,0
2012 - 2013,075 Butler County,V,7,,29313,0,0
2012 - 2013,075 Butler County,V,8,,29313,0,0
2012 - 2013,075 Butler County,V,9,,29313,0,0
2012 - 2013,075 Butler County,V,10,,29313,0,0
2012 - 2013,075 Butler County,V,11,,29313,0,0
2012 - 2013,075 Butler County,V,12,,29313,0,0
2012 - 2013,075 Butler County,V,13,,29313,0,0
2012 - 2013,075 Butler County,V,14,,29313,0,0
2012 - 2013,075 Butler County,V,15,,29313,0,0
2012 - 2013,075 Butler County,V,16,,29313,0,0
2012 - 2013,075 Butler County,V,17,,29313,0,0
2012 - 2013,075 Butler County,V,18,,29313,0,0
2012 - 2013,075 Butler County,V,19,,29313,0,0
2012 - 2013,075 Butler County,V,20,,29313,0,0
2012 - 2013,075 Butler County,V,21,,29313,0,0
2012 - 2013,075 Butler County,V,22,,29313,0,0
2012 - 2013,075 Butler County,V,23,,29313,0,0
2012 - 2013,075 Butler County,V,24,,29313,0,0
2012 - 2013,075 Butler County,V,25,,29313,0,0
2012 - 2013,075 Butler County,V,26,,29313,0,0
2012 - 2013,075 Butler County,V,27,,29313,0,0
2012 - 2013,075 Butler County,V,28,,29313,0,0
2012 - 2013,075 Butler County,V,29,,29313,0,0
2012 - 2013,075 Butler County,V,30,,29313,0,0
2012 - 2013,075 Butler County,V,31,,29313,0,0
2012 - 2013,075 Butler County,V,32,,29313,0,0
2012 - 2013,075 Butler County,V,33,,29313,0,0
2012 - 2013,075 Butler County,V,34,,29313,0,0
2012 - 2013,075 Butler County,V,35,,29313,0,0
2012 - 2013,075 Butler County,V,36,,29313,0,0
2012 - 2013,075 Butler County,V,37,,29313,0,0
2012 - 2013,075 Butler County,V,38,,29313,0,0
2012 - 2013,075 Butler County,V,39,,29313,0,0
2012 - 2013,075 Butler County,V,40,,29313,0,0
2012 - 2013,081 Caldwell County,I,0,,41819,0,0
2012 - 2013,081 Caldwell County,I,1,,41819,0,0
2012 - 2013,081 Caldwell County,I,2,,41819,0,0
2012 - 2013,081 Caldwell County,I,3,,41819,0,0
2012 - 2013,081 Caldwell County,I,4,,46503,0,0
2012 - 2013,081 Caldwell County,I,5,,46503,0,0
2012 - 2013,081 Caldwell County,I,6,,46503,0,0
2012 - 2013,081 Caldwell County,I,7,,46503,0,0
2012 - 2013,081 Caldwell County,I,8,,46503,0,0
2012 - 2013,081 Caldwell County,I,9,,46503,0,0
2012 - 2013,081 Caldwell County,I,10,,51608,0,0
2012 - 2013,081 Caldwell County,I,11,,51608,0,0
2012 - 2013,081 Caldwell County,I,12,,51608,0,0
2012 - 2013,081 Caldwell County,I,13,,51608,0,0
2012 - 2013,081 Caldwell County,I,14,,51608,0,0
2012 - 2013,081 Caldwell County,I,15,,53121,0,0
2012 - 2013,081 Caldwell County,I,16,,53121,0,0
2012 - 2013,081 Caldwell County,I,17,,53121,0,0
2012 - 2013,081 Caldwell County,I,18,,53121,0,0
2012 - 2013,081 Caldwell County,I,19,,53121,0,0
2012 - 2013,081 Caldwell County,I,20,,53861,0,0
2012 - 2013,081 Caldwell County,I,21,,53861,0,0
2012 - 2013,081 Caldwell County,I,22,,53861,0,0
2012 - 2013,081 Caldwell County,I,23,,53861,0,0
2012 - 2013,081 Caldwell County,I,24,,53861,0,0
2012 - 2013,081 Caldwell County,I,25,,54788,0,0
2012 - 2013,081 Caldwell County,I,26,,54788,0,0
2012 - 2013,081 Caldwell County,I,27,,54788,0,0
2012 - 2013,081 Caldwell County,I,28,,54788,0,0
2012 - 2013,081 Caldwell County,I,29,,54788,0,0
2012 - 2013,081 Caldwell County,I,30,,54788,0,0
2012 - 2013,081 Caldwell County,I,31,,54788,0,0
2012 - 2013,081 Caldwell County,I,32,,54788,0,0
2012 - 2013,081 Caldwell County,I,33,,54788,0,0
2012 - 2013,081 Caldwell County,I,34,,54788,0,0
2012 - 2013,081 Caldwell County,I,35,,54788,0,0
2012 - 2013,081 Caldwell County,I,36,,54788,0,0
2012 - 2013,081 Caldwell County,I,37,,54788,0,0
2012 - 2013,081 Caldwell County,I,38,,54788,0,0
2012 - 2013,081 Caldwell County,I,39,,54788,0,0
2012 - 2013,081 Caldwell County,I,40,,54788,0,0
2012 - 2013,081 Caldwell County,II,0,,38635,0,0
2012 - 2013,081 Caldwell County,II,1,,38635,0,0
2012 - 2013,081 Caldwell County,II,2,,38635,0,0
2012 - 2013,081 Caldwell County,II,3,,38635,0,0
2012 - 2013,081 Caldwell County,II,4,,42570,0,0
2012 - 2013,081 Caldwell County,II,5,,42570,0,0
2012 - 2013,081 Caldwell County,II,6,,42570,0,0
2012 - 2013,081 Caldwell County,II,7,,42570,0,0
2012 - 2013,081 Caldwell County,II,8,,42570,0,0
2012 - 2013,081 Caldwell County,II,9,,42570,0,0
2012 - 2013,081 Caldwell County,II,10,,47649,0,0
2012 - 2013,081 Caldwell County,II,11,,47649,0,0
2012 - 2013,081 Caldwell County,II,12,,47649,0,0
2012 - 2013,081 Caldwell County,II,13,,47649,0,0
2012 - 2013,081 Caldwell County,II,14,,47649,0,0
2012 - 2013,081 Caldwell County,II,15,,49166,0,0
2012 - 2013,081 Caldwell County,II,16,,49166,0,0
2012 - 2013,081 Caldwell County,II,17,,49166,0,0
2012 - 2013,081 Caldwell County,II,18,,49166,0,0
2012 - 2013,081 Caldwell County,II,19,,49166,0,0
2012 - 2013,081 Caldwell County,II,20,,49906,0,0
2012 - 2013,081 Caldwell County,II,21,,49906,0,0
2012 - 2013,081 Caldwell County,II,22,,49906,0,0
2012 - 2013,081 Caldwell County,II,23,,49906,0,0
2012 - 2013,081 Caldwell County,II,24,,49906,0,0
2012 - 2013,081 Caldwell County,II,25,,50832,0,0
2012 - 2013,081 Caldwell County,II,26,,50832,0,0
2012 - 2013,081 Caldwell County,II,27,,50832,0,0
2012 - 2013,081 Caldwell County,II,28,,50832,0,0
2012 - 2013,081 Caldwell County,II,29,,50832,0,0
2012 - 2013,081 Caldwell County,II,30,,50832,0,0
2012 - 2013,081 Caldwell County,II,31,,50832,0,0
2012 - 2013,081 Caldwell County,II,32,,50832,0,0
2012 - 2013,081 Caldwell County,II,33,,50832,0,0
2012 - 2013,081 Caldwell County,II,34,,50832,0,0
2012 - 2013,081 Caldwell County,II,35,,50832,0,0
2012 - 2013,081 Caldwell County,II,36,,50832,0,0
2012 - 2013,081 Caldwell County,II,37,,50832,0,0
2012 - 2013,081 Caldwell County,II,38,,50832,0,0
2012 - 2013,081 Caldwell County,II,39,,50832,0,0
2012 - 2013,081 Caldwell County,II,40,,50832,0,0
2012 - 2013,081 Caldwell County,III,0,,34680,0,0
2012 - 2013,081 Caldwell County,III,1,,34680,0,0
2012 - 2013,081 Caldwell County,III,2,,34680,0,0
2012 - 2013,081 Caldwell County,III,3,,34680,0,0
2012 - 2013,081 Caldwell County,III,4,,38635,0,0
2012 - 2013,081 Caldwell County,III,5,,38635,0,0
2012 - 2013,081 Caldwell County,III,6,,38635,0,0
2012 - 2013,081 Caldwell County,III,7,,38635,0,0
2012 - 2013,081 Caldwell County,III,8,,38635,0,0
2012 - 2013,081 Caldwell County,III,9,,38635,0,0
2012 - 2013,081 Caldwell County,III,10,,41383,0,0
2012 - 2013,081 Caldwell County,III,11,,41383,0,0
2012 - 2013,081 Caldwell County,III,12,,41383,0,0
2012 - 2013,081 Caldwell County,III,13,,41383,0,0
2012 - 2013,081 Caldwell County,III,14,,41383,0,0
2012 - 2013,081 Caldwell County,III,15,,44394,0,0
2012 - 2013,081 Caldwell County,III,16,,44394,0,0
2012 - 2013,081 Caldwell County,III,17,,44394,0,0
2012 - 2013,081 Caldwell County,III,18,,44394,0,0
2012 - 2013,081 Caldwell County,III,19,,44394,0,0
2012 - 2013,081 Caldwell County,III,20,,45934,0,0
2012 - 2013,081 Caldwell County,III,21,,45934,0,0
2012 - 2013,081 Caldwell County,III,22,,45934,0,0
2012 - 2013,081 Caldwell County,III,23,,45934,0,0
2012 - 2013,081 Caldwell County,III,24,,45934,0,0
2012 - 2013,081 Caldwell County,III,25,,46861,0,0
2012 - 2013,081 Caldwell County,III,26,,46861,0,0
2012 - 2013,081 Caldwell County,III,27,,46861,0,0
2012 - 2013,081 Caldwell County,III,28,,46861,0,0
2012 - 2013,081 Caldwell County,III,29,,46861,0,0
2012 - 2013,081 Caldwell County,III,30,,46861,0,0
2012 - 2013,081 Caldwell County,III,31,,46861,0,0
2012 - 2013,081 Caldwell County,III,32,,46861,0,0
2012 - 2013,081 Caldwell County,III,33,,46861,0,0
2012 - 2013,081 Caldwell County,III,34,,46861,0,0
2012 - 2013,081 Caldwell County,III,35,,46861,0,0
2012 - 2013,081 Caldwell County,III,36,,46861,0,0
2012 - 2013,081 Caldwell County,III,37,,46861,0,0
2012 - 2013,081 Caldwell County,III,38,,46861,0,0
2012 - 2013,081 Caldwell County,III,39,,46861,0,0
2012 - 2013,081 Caldwell County,III,40,,46861,0,0
2012 - 2013,081 Caldwell County,IV,0,,27461,0,0
2012 - 2013,081 Caldwell County,IV,1,,27461,0,0
2012 - 2013,081 Caldwell County,IV,2,,27461,0,0
2012 - 2013,081 Caldwell County,IV,3,,27461,0,0
2012 - 2013,081 Caldwell County,IV,4,,30161,0,0
2012 - 2013,081 Caldwell County,IV,5,,30161,0,0
2012 - 2013,081 Caldwell County,IV,6,,30161,0,0
2012 - 2013,081 Caldwell County,IV,7,,30161,0,0
2012 - 2013,081 Caldwell County,IV,8,,30161,0,0
2012 - 2013,081 Caldwell County,IV,9,,30161,0,0
2012 - 2013,081 Caldwell County,IV,10,,32915,0,0
2012 - 2013,081 Caldwell County,IV,11,,32915,0,0
2012 - 2013,081 Caldwell County,IV,12,,32915,0,0
2012 - 2013,081 Caldwell County,IV,13,,32915,0,0
2012 - 2013,081 Caldwell County,IV,14,,32915,0,0
2012 - 2013,081 Caldwell County,IV,15,,33720,0,0
2012 - 2013,081 Caldwell County,IV,16,,33720,0,0
2012 - 2013,081 Caldwell County,IV,17,,33720,0,0
2012 - 2013,081 Caldwell County,IV,18,,33720,0,0
2012 - 2013,081 Caldwell County,IV,19,,33720,0,0
2012 - 2013,081 Caldwell County,IV,20,,34867,0,0
2012 - 2013,081 Caldwell County,IV,21,,34867,0,0
2012 - 2013,081 Caldwell County,IV,22,,34867,0,0
2012 - 2013,081 Caldwell County,IV,23,,34867,0,0
2012 - 2013,081 Caldwell County,IV,24,,34867,0,0
2012 - 2013,081 Caldwell County,IV,25,,36073,0,0
2012 - 2013,081 Caldwell County,IV,26,,36073,0,0
2012 - 2013,081 Caldwell County,IV,27,,36073,0,0
2012 - 2013,081 Caldwell County,IV,28,,36073,0,0
2012 - 2013,081 Caldwell County,IV,29,,36073,0,0
2012 - 2013,081 Caldwell County,IV,30,,36073,0,0
2012 - 2013,081 Caldwell County,IV,31,,36073,0,0
2012 - 2013,081 Caldwell County,IV,32,,36073,0,0
2012 - 2013,081 Caldwell County,IV,33,,36073,0,0
2012 - 2013,081 Caldwell County,IV,34,,36073,0,0
2012 - 2013,081 Caldwell County,IV,35,,36073,0,0
2012 - 2013,081 Caldwell County,IV,36,,36073,0,0
2012 - 2013,081 Caldwell County,IV,37,,36073,0,0
2012 - 2013,081 Caldwell County,IV,38,,36073,0,0
2012 - 2013,081 Caldwell County,IV,39,,36073,0,0
2012 - 2013,081 Caldwell County,IV,40,,36073,0,0
2012 - 2013,081 Caldwell County,V,0,,25055,0,0
2012 - 2013,081 Caldwell County,V,1,,25055,0,0
2012 - 2013,081 Caldwell County,V,2,,25055,0,0
2012 - 2013,081 Caldwell County,V,3,,25055,0,0
2012 - 2013,081 Caldwell County,V,4,,25055,0,0
2012 - 2013,081 Caldwell County,V,5,,25055,0,0
2012 - 2013,081 Caldwell County,V,6,,25055,0,0
2012 - 2013,081 Caldwell County,V,7,,25055,0,0
2012 - 2013,081 Caldwell County,V,8,,25055,0,0
2012 - 2013,081 Caldwell County,V,9,,25055,0,0
2012 - 2013,081 Caldwell County,V,10,,25055,0,0
2012 - 2013,081 Caldwell County,V,11,,25055,0,0
2012 - 2013,081 Caldwell County,V,12,,25055,0,0
2012 - 2013,081 Caldwell County,V,13,,25055,0,0
2012 - 2013,081 Caldwell County,V,14,,25055,0,0
2012 - 2013,081 Caldwell County,V,15,,25055,0,0
2012 - 2013,081 Caldwell County,V,16,,25055,0,0
2012 - 2013,081 Caldwell County,V,17,,25055,0,0
2012 - 2013,081 Caldwell County,V,18,,25055,0,0
2012 - 2013,081 Caldwell County,V,19,,25055,0,0
2012 - 2013,081 Caldwell County,V,20,,25055,0,0
2012 - 2013,081 Caldwell County,V,21,,25055,0,0
2012 - 2013,081 Caldwell County,V,22,,25055,0,0
2012 - 2013,081 Caldwell County,V,23,,25055,0,0
2012 - 2013,081 Caldwell County,V,24,,25055,0,0
2012 - 2013,081 Caldwell County,V,25,,25055,0,0
2012 - 2013,081 Caldwell County,V,26,,25055,0,0
2012 - 2013,081 Caldwell County,V,27,,25055,0,0
2012 - 2013,081 Caldwell County,V,28,,25055,0,0
2012 - 2013,081 Caldwell County,V,29,,25055,0,0
2012 - 2013,081 Caldwell County,V,30,,25055,0,0
2012 - 2013,081 Caldwell County,V,31,,25055,0,0
2012 - 2013,081 Caldwell County,V,32,,25055,0,0
2012 - 2013,081 Caldwell County,V,33,,25055,0,0
2012 - 2013,081 Caldwell County,V,34,,25055,0,0
2012 - 2013,081 Caldwell County,V,35,,25055,0,0
2012 - 2013,081 Caldwell County,V,36,,25055,0,0
2012 - 2013,081 Caldwell County,V,37,,25055,0,0
2012 - 2013,081 Caldwell County,V,38,,25055,0,0
2012 - 2013,081 Caldwell County,V,39,,25055,0,0
2012 - 2013,081 Caldwell County,V,40,,25055,0,0
2012 - 2013,085 Calloway County,I,0,,42449,45976,0
2012 - 2013,085 Calloway County,I,1,,43008,46585,0
2012 - 2013,085 Calloway County,I,2,,43008,46585,0
2012 - 2013,085 Calloway County,I,3,,43008,46585,0
2012 - 2013,085 Calloway County,I,4,,43756,47402,0
2012 - 2013,085 Calloway County,I,5,,45265,48790,0
2012 - 2013,085 Calloway County,I,6,,47312,50837,0
2012 - 2013,085 Calloway County,I,7,,48815,52465,0
2012 - 2013,085 Calloway County,I,8,,49702,53351,0
2012 - 2013,085 Calloway County,I,9,,49799,53447,0
2012 - 2013,085 Calloway County,I,10,,55583,59231,0
2012 - 2013,085 Calloway County,I,11,,55583,59231,0
2012 - 2013,085 Calloway County,I,12,,55583,59231,0
2012 - 2013,085 Calloway County,I,13,,55583,59231,0
2012 - 2013,085 Calloway County,I,14,,55583,59231,0
2012 - 2013,085 Calloway County,I,15,,57288,60934,0
2012 - 2013,085 Calloway County,I,16,,57288,60934,0
2012 - 2013,085 Calloway County,I,17,,57288,60934,0
2012 - 2013,085 Calloway County,I,18,,57288,60934,0
2012 - 2013,085 Calloway County,I,19,,57288,60934,0
2012 - 2013,085 Calloway County,I,20,,58177,61826,0
2012 - 2013,085 Calloway County,I,21,,58177,61826,0
2012 - 2013,085 Calloway County,I,22,,58177,61826,0
2012 - 2013,085 Calloway County,I,23,,58177,61826,0
2012 - 2013,085 Calloway County,I,24,,58177,61826,0
2012 - 2013,085 Calloway County,I,25,,58270,61918,0
2012 - 2013,085 Calloway County,I,26,,58270,61918,0
2012 - 2013,085 Calloway County,I,27,,58270,61918,0
2012 - 2013,085 Calloway County,I,28,,58270,61918,0
2012 - 2013,085 Calloway County,I,29,,58270,61918,0
2012 - 2013,085 Calloway County,I,30,,58270,61918,0
2012 - 2013,085 Calloway County,I,31,,58270,61918,0
2012 - 2013,085 Calloway County,I,32,,58270,61918,0
2012 - 2013,085 Calloway County,I,33,,58270,61918,0
2012 - 2013,085 Calloway County,I,34,,58270,61918,0
2012 - 2013,085 Calloway County,I,35,,58270,61918,0
2012 - 2013,085 Calloway County,I,36,,58270,61918,0
2012 - 2013,085 Calloway County,I,37,,58270,61918,0
2012 - 2013,085 Calloway County,I,38,,58270,61918,0
2012 - 2013,085 Calloway County,I,39,,58270,61918,0
2012 - 2013,085 Calloway County,I,40,,58270,61918,0
2012 - 2013,085 Calloway County,II,0,,38786,0,0
2012 - 2013,085 Calloway County,II,1,,39285,0,0
2012 - 2013,085 Calloway County,II,2,,39964,0,0
2012 - 2013,085 Calloway County,II,3,,40519,0,0
2012 - 2013,085 Calloway County,II,4,,41234,0,0
2012 - 2013,085 Calloway County,II,5,,41561,0,0
2012 - 2013,085 Calloway County,II,6,,43422,0,0
2012 - 2013,085 Calloway County,II,7,,44790,0,0
2012 - 2013,085 Calloway County,II,8,,45599,0,0
2012 - 2013,085 Calloway County,II,9,,45691,0,0
2012 - 2013,085 Calloway County,II,10,,51318,0,0
2012 - 2013,085 Calloway County,II,11,,51318,0,0
2012 - 2013,085 Calloway County,II,12,,51318,0,0
2012 - 2013,085 Calloway County,II,13,,51318,0,0
2012 - 2013,085 Calloway County,II,14,,51318,0,0
2012 - 2013,085 Calloway County,II,15,,53042,0,0
2012 - 2013,085 Calloway County,II,16,,53042,0,0
2012 - 2013,085 Calloway County,II,17,,53042,0,0
2012 - 2013,085 Calloway County,II,18,,53042,0,0
2012 - 2013,085 Calloway County,II,19,,53042,0,0
2012 - 2013,085 Calloway County,II,20,,53933,0,0
2012 - 2013,085 Calloway County,II,21,,53933,0,0
2012 - 2013,085 Calloway County,II,22,,53933,0,0
2012 - 2013,085 Calloway County,II,23,,53933,0,0
2012 - 2013,085 Calloway County,II,24,,53933,0,0
2012 - 2013,085 Calloway County,II,25,,54023,0,0
2012 - 2013,085 Calloway County,II,26,,54023,0,0
2012 - 2013,085 Calloway County,II,27,,54023,0,0
2012 - 2013,085 Calloway County,II,28,,54023,0,0
2012 - 2013,085 Calloway County,II,29,,54023,0,0
2012 - 2013,085 Calloway County,II,30,,54023,0,0
2012 - 2013,085 Calloway County,II,31,,54023,0,0
2012 - 2013,085 Calloway County,II,32,,54023,0,0
2012 - 2013,085 Calloway County,II,33,,54023,0,0
2012 - 2013,085 Calloway County,II,34,,54023,0,0
2012 - 2013,085 Calloway County,II,35,,54023,0,0
2012 - 2013,085 Calloway County,II,36,,54023,0,0
2012 - 2013,085 Calloway County,II,37,,54023,0,0
2012 - 2013,085 Calloway County,II,38,,54023,0,0
2012 - 2013,085 Calloway County,II,39,,54023,0,0
2012 - 2013,085 Calloway County,II,40,,54023,0,0
2012 - 2013,085 Calloway County,III,0,,34975,0,0
2012 - 2013,085 Calloway County,III,1,,35425,0,0
2012 - 2013,085 Calloway County,III,2,,36026,0,0
2012 - 2013,085 Calloway County,III,3,,36538,0,0
2012 - 2013,085 Calloway County,III,4,,37015,0,0
2012 - 2013,085 Calloway County,III,5,,37741,0,0
2012 - 2013,085 Calloway County,III,6,,39409,0,0
2012 - 2013,085 Calloway County,III,7,,40637,0,0
2012 - 2013,085 Calloway County,III,8,,41363,0,0
2012 - 2013,085 Calloway County,III,9,,41457,0,0
2012 - 2013,085 Calloway County,III,10,,47055,0,0
2012 - 2013,085 Calloway County,III,11,,47055,0,0
2012 - 2013,085 Calloway County,III,12,,47055,0,0
2012 - 2013,085 Calloway County,III,13,,47055,0,0
2012 - 2013,085 Calloway County,III,14,,47055,0,0
2012 - 2013,085 Calloway County,III,15,,48778,0,0
2012 - 2013,085 Calloway County,III,16,,48778,0,0
2012 - 2013,085 Calloway County,III,17,,48778,0,0
2012 - 2013,085 Calloway County,III,18,,48778,0,0
2012 - 2013,085 Calloway County,III,19,,48778,0,0
2012 - 2013,085 Calloway County,III,20,,49649,0,0
2012 - 2013,085 Calloway County,III,21,,49649,0,0
2012 - 2013,085 Calloway County,III,22,,49649,0,0
2012 - 2013,085 Calloway County,III,23,,49649,0,0
2012 - 2013,085 Calloway County,III,24,,49649,0,0
2012 - 2013,085 Calloway County,III,25,,49745,0,0
2012 - 2013,085 Calloway County,III,26,,49745,0,0
2012 - 2013,085 Calloway County,III,27,,49745,0,0
2012 - 2013,085 Calloway County,III,28,,49745,0,0
2012 - 2013,085 Calloway County,III,29,,49745,0,0
2012 - 2013,085 Calloway County,III,30,,49745,0,0
2012 - 2013,085 Calloway County,III,31,,49745,0,0
2012 - 2013,085 Calloway County,III,32,,49745,0,0
2012 - 2013,085 Calloway County,III,33,,49745,0,0
2012 - 2013,085 Calloway County,III,34,,49745,0,0
2012 - 2013,085 Calloway County,III,35,,49745,0,0
2012 - 2013,085 Calloway County,III,36,,49745,0,0
2012 - 2013,085 Calloway County,III,37,,49745,0,0
2012 - 2013,085 Calloway County,III,38,,49745,0,0
2012 - 2013,085 Calloway County,III,39,,49745,0,0
2012 - 2013,085 Calloway County,III,40,,49745,0,0
2012 - 2013,085 Calloway County,IV,0,,28564,0,0
2012 - 2013,085 Calloway County,IV,1,,28564,0,0
2012 - 2013,085 Calloway County,IV,2,,28564,0,0
2012 - 2013,085 Calloway County,IV,3,,28564,0,0
2012 - 2013,085 Calloway County,IV,4,,28564,0,0
2012 - 2013,085 Calloway County,IV,5,,28564,0,0
2012 - 2013,085 Calloway County,IV,6,,28564,0,0
2012 - 2013,085 Calloway County,IV,7,,28564,0,0
2012 - 2013,085 Calloway County,IV,8,,28564,0,0
2012 - 2013,085 Calloway County,IV,9,,28564,0,0
2012 - 2013,085 Calloway County,IV,10,,28564,0,0
2012 - 2013,085 Calloway County,IV,11,,28564,0,0
2012 - 2013,085 Calloway County,IV,12,,28564,0,0
2012 - 2013,085 Calloway County,IV,13,,28564,0,0
2012 - 2013,085 Calloway County,IV,14,,28564,0,0
2012 - 2013,085 Calloway County,IV,15,,28564,0,0
2012 - 2013,085 Calloway County,IV,16,,28564,0,0
2012 - 2013,085 Calloway County,IV,17,,28564,0,0
2012 - 2013,085 Calloway County,IV,18,,28564,0,0
2012 - 2013,085 Calloway County,IV,19,,28564,0,0
2012 - 2013,085 Calloway County,IV,20,,28564,0,0
2012 - 2013,085 Calloway County,IV,21,,28564,0,0
2012 - 2013,085 Calloway County,IV,22,,28564,0,0
2012 - 2013,085 Calloway County,IV,23,,28564,0,0
2012 - 2013,085 Calloway County,IV,24,,28564,0,0
2012 - 2013,085 Calloway County,IV,25,,28564,0,0
2012 - 2013,085 Calloway County,IV,26,,28564,0,0
2012 - 2013,085 Calloway County,IV,27,,28564,0,0
2012 - 2013,085 Calloway County,IV,28,,28564,0,0
2012 - 2013,085 Calloway County,IV,29,,28564,0,0
2012 - 2013,085 Calloway County,IV,30,,28564,0,0
2012 - 2013,085 Calloway County,IV,31,,28564,0,0
2012 - 2013,085 Calloway County,IV,32,,28564,0,0
2012 - 2013,085 Calloway County,IV,33,,28564,0,0
2012 - 2013,085 Calloway County,IV,34,,28564,0,0
2012 - 2013,085 Calloway County,IV,35,,28564,0,0
2012 - 2013,085 Calloway County,IV,36,,28564,0,0
2012 - 2013,085 Calloway County,IV,37,,28564,0,0
2012 - 2013,085 Calloway County,IV,38,,28564,0,0
2012 - 2013,085 Calloway County,IV,39,,28564,0,0
2012 - 2013,085 Calloway County,IV,40,,28564,0,0
2012 - 2013,085 Calloway County,V,0,,26715,0,0
2012 - 2013,085 Calloway County,V,1,,26715,0,0
2012 - 2013,085 Calloway County,V,2,,26715,0,0
2012 - 2013,085 Calloway County,V,3,,26715,0,0
2012 - 2013,085 Calloway County,V,4,,26715,0,0
2012 - 2013,085 Calloway County,V,5,,26715,0,0
2012 - 2013,085 Calloway County,V,6,,26715,0,0
2012 - 2013,085 Calloway County,V,7,,26715,0,0
2012 - 2013,085 Calloway County,V,8,,26715,0,0
